timestamp;id;weight0;weight1;weight2;weight3
84;3;27.3;59.17;29.67;52.43
85;3;21.18;47.72;45.13;27.27
86;3;20.27;2.99;51.91;54.42
87;3;12.1;58.2;10.35;28.75
88;3;56.23;22.43;41.65;44.8
89;3;6.94;3.78;59.96;18.59
90;3;15.83;2.68;8.28;44.96
91;3;17.68;29.99;49.44;49.04
92;3;26.97;28.96;51.9;55.8
93;3;39.89;41.77;10.31;54.43
94;3;45.05;20.12;32.82;33.77
95;3;16.53;54.29;51.13;10.93
96;3;35.53;7.74;5.09;9.04
97;3;1.07;33.29;21.39;59.52
98;3;46.28;12.7;45.46;51.59
99;3;54.94;44.81;37.18;5.44
100;3;12.75;46.6;44.29;46.08
101;3;29.69;48.69;42.71;22.55
102;3;53.39;59.84;39.92;31.53
103;3;59.0;5.63;16.64;25.85
104;3;48.37;33.72;12.91;16.32
105;3;20.88;22.22;47.14;50.64
106;3;9.02;8.48;51.72;54.8
107;3;25.2;33.86;54.77;31.59
108;3;1.0;34.49;16.28;5.97
109;3;36.83;39.76;37.06;30.17
110;3;18.75;48.72;0.84;30.39
111;3;59.59;0.07;43.92;53.63
112;3;43.99;53.5;32.82;15.99
113;3;41.28;19.38;7.63;4.17
114;3;56.12;29.76;38.87;38.72
115;3;55.07;16.45;46.68;11.3
116;3;17.06;51.84;44.83;18.96
117;3;7.33;14.61;17.16;36.14
118;3;48.48;5.99;50.93;49.33
119;3;57.29;42.64;40.97;50.65
120;3;13.91;9.6;58.87;5.03
121;3;8.69;30.44;34.57;10.41
122;3;13.74;3.4;22.07;2.45
123;3;28.68;39.44;57.42;54.24
124;3;15.58;3.6;45.77;46.77
125;3;24.2;42.06;14.04;58.91
126;3;37.95;56.19;38.32;44.71
127;3;1.01;40.08;18.68;32.49
128;3;39.78;30.4;10.22;53.02
129;3;25.78;6.32;46.63;24.51
130;3;3.75;3.59;12.39;48.69
131;3;46.2;49.38;31.0;46.44
132;3;55.94;24.47;40.05;21.77
133;3;19.69;15.96;19.17;30.77
134;3;59.68;36.96;3.92;6.52
135;3;35.56;40.49;17.77;52.04
136;3;56.28;41.65;4.98;41.96
137;3;11.2;26.51;10.13;28.24
138;3;0.36;47.07;24.39;7.45
139;3;57.32;19.54;45.32;55.88
140;3;12.59;37.83;15.11;14.33
141;3;42.55;26.01;12.65;27.16
142;3;47.48;21.7;16.57;9.43
143;3;22.62;7.86;50.69;12.47
144;3;48.98;52.86;48.97;21.22
145;3;34.36;17.4;34.72;26.76
146;3;1.72;23.34;38.67;34.63
147;3;49.75;32.06;21.64;32.95
148;3;20.44;49.71;41.15;55.3
149;3;0.29;23.65;6.37;30.92
150;3;35.5;17.3;23.02;39.01
151;3;36.81;31.72;58.62;35.29
152;3;27.22;38.84;39.58;37.42
153;3;5.15;25.65;4.07;0.42
154;3;36.57;59.87;39.41;25.75
155;3;12.73;14.99;49.0;6.02
156;3;35.2;37.79;42.43;33.32
157;3;16.37;42.84;42.2;11.6
158;3;52.45;36.87;13.02;12.85
159;3;36.61;11.7;3.32;3.36
160;3;11.96;16.1;24.55;39.37
161;3;38.71;26.51;1.57;51.54
162;3;5.81;2.32;6.95;4.53
163;3;35.49;34.41;3.66;51.94
164;3;8.81;35.32;3.62;27.3
165;3;22.5;15.93;25.17;19.71
166;3;30.63;7.43;19.39;56.74
167;3;30.4;17.09;34.14;18.91
168;3;38.66;14.37;55.8;37.92
169;3;55.12;47.15;30.95;26.14
170;3;19.21;49.75;45.35;46.6
171;3;0.8;1.53;23.52;41.6
172;3;19.74;50.09;11.08;53.78
173;3;25.87;24.53;51.7;56.0
174;3;30.11;52.64;13.06;15.8
175;3;17.43;1.51;9.91;36.61
176;3;55.18;3.03;58.2;40.9
177;3;54.23;5.04;52.06;50.77
178;3;26.91;24.86;44.93;38.1
179;3;13.42;54.73;37.57;0.43
180;3;58.43;58.43;9.17;9.35
181;3;31.41;25.28;32.69;15.76
182;3;57.83;10.52;53.13;0.64
183;3;3.85;12.41;55.88;51.53
184;3;14.6;12.57;13.42;3.0
185;3;45.34;41.23;31.46;4.27
186;3;6.17;39.17;19.83;49.38
187;3;3.62;56.69;30.32;3.93
188;3;7.59;14.15;51.55;48.05
189;3;38.97;10.73;51.79;8.08
190;3;21.72;46.16;31.95;48.49
191;3;33.68;55.71;55.66;2.23
192;3;43.12;31.09;38.71;30.7
193;3;51.97;28.73;8.16;24.54
194;3;42.9;33.24;40.61;3.64
195;3;5.65;6.48;21.2;28.21
196;3;57.62;52.48;27.53;13.75
197;3;55.68;5.2;18.56;30.1
198;3;59.83;19.41;35.15;39.4
199;3;54.79;35.4;58.15;48.77
200;3;22.95;35.74;0.74;2.14
201;3;11.6;55.86;54.29;10.32
202;3;8.3;51.92;1.75;20.54
203;3;31.29;46.64;59.07;55.51
204;3;56.99;49.09;3.33;27.58
205;3;3.09;15.59;56.63;16.36
206;3;44.45;7.63;56.69;47.36
207;3;39.95;8.1;39.48;25.7
208;3;30.14;39.18;44.37;42.05
209;3;50.45;24.57;10.78;37.98
210;3;30.5;54.5;4.23;54.93
211;3;18.26;5.26;51.56;14.73
212;3;17.57;34.02;38.41;10.34
213;3;59.46;57.2;6.88;23.0
214;3;1.2;3.39;28.99;46.44
215;3;2.77;32.64;39.94;50.13
216;3;7.47;31.07;56.49;51.62
217;3;53.15;43.74;18.06;13.27
218;3;21.19;40.01;33.1;30.42
219;3;33.82;33.09;29.59;36.95
220;3;35.03;20.65;16.78;59.87
221;3;57.02;14.64;25.69;7.09
222;3;3.21;47.2;47.88;51.99
223;3;28.73;34.71;15.9;4.75
224;3;52.34;54.5;44.8;33.44
225;3;27.57;57.63;41.7;58.13
226;3;57.2;7.36;10.06;48.1
227;3;13.19;55.62;6.75;5.97
228;3;44.18;29.65;33.3;3.47
229;3;34.21;57.59;58.03;40.87
230;3;20.19;15.18;12.76;36.74
231;3;21.16;46.37;6.77;55.85
232;3;59.6;57.48;51.65;11.38
233;3;4.52;29.09;13.14;12.45
234;3;57.15;50.58;40.94;10.15
235;3;53.05;20.16;33.72;23.82
236;3;9.4;7.99;14.99;45.3
237;3;22.88;51.69;45.71;1.07
238;3;22.58;21.84;1.59;41.98
239;3;2.26;40.71;16.91;46.34
240;3;39.46;59.4;22.83;25.5
241;3;12.48;17.99;45.37;30.85
242;3;13.07;49.06;18.36;38.5
243;3;0.09;37.95;27.78;51.3
244;3;9.94;2.86;17.37;48.79
245;3;30.61;4.37;30.56;53.15
246;3;40.64;57.74;0.98;3.71
247;3;9.05;21.39;32.58;43.8
248;3;30.33;32.5;51.37;21.93
249;3;7.41;34.53;3.56;54.43
250;3;57.01;32.72;19.19;8.5
251;3;14.45;1.24;37.16;43.51
252;3;40.35;50.65;55.7;34.02
253;3;37.91;45.69;32.56;10.57
254;3;58.63;2.23;11.26;13.79
255;3;4.42;7.27;53.85;3.48
256;3;26.72;38.32;36.39;57.82
257;3;57.44;27.58;50.84;17.62
258;3;2.68;22.27;57.19;57.57
259;3;8.25;55.38;40.51;40.38
260;3;5.81;20.91;11.37;30.16
261;3;10.45;4.15;3.09;29.13
262;3;43.86;11.16;46.48;56.08
263;3;43.09;31.95;21.58;46.34
264;3;42.1;19.17;16.83;41.2
265;3;2.62;8.01;8.87;9.88
266;3;42.05;4.38;30.52;28.82
267;3;59.05;5.89;1.35;32.16
268;3;32.53;15.34;33.14;2.82
269;3;46.36;17.59;33.07;56.17
270;3;50.85;19.59;29.56;57.63
271;3;32.6;38.42;59.29;32.08
272;3;6.75;24.61;40.36;25.89
273;3;29.7;7.06;53.62;32.52
274;3;16.97;41.94;44.33;9.74
275;3;58.39;0.6;57.48;20.0
276;3;13.11;1.72;53.48;36.52
277;3;58.45;18.98;36.16;14.9
278;3;40.46;39.53;2.25;14.78
279;3;49.36;28.6;10.16;47.19
280;3;40.66;32.88;47.11;41.41
281;3;1.84;49.65;45.99;10.45
282;3;25.82;39.24;28.27;45.83
283;3;35.27;26.69;5.41;31.46
284;3;6.89;2.88;39.89;52.03
285;3;11.42;17.26;46.95;3.65
286;3;13.98;52.62;50.27;14.36
287;3;9.58;47.96;8.9;7.91
288;3;21.39;27.42;8.5;57.89
289;3;3.38;22.72;17.55;59.0
290;3;25.1;2.19;29.11;49.26
291;3;14.63;22.8;59.8;31.01
292;3;55.36;0.71;21.19;18.79
293;3;54.18;33.22;54.12;30.16
294;3;42.28;37.85;3.32;29.8
295;3;15.29;5.09;48.74;58.33
296;3;6.95;28.28;21.06;25.96
297;3;59.58;38.59;11.15;45.64
298;3;46.07;13.57;38.27;22.54
299;3;10.86;6.12;7.91;25.6
300;3;12.51;35.05;8.82;2.34
301;3;7.03;50.3;28.65;0.87
302;3;9.9;14.31;50.15;32.32
303;3;55.37;46.3;43.31;23.38
304;3;13.65;18.61;55.24;51.66
305;3;51.36;33.29;56.68;6.82
306;3;6.35;43.19;14.35;57.13
307;3;36.29;34.49;59.02;5.14
308;3;50.2;17.72;53.17;46.69
309;3;3.93;40.46;26.98;25.15
310;3;34.22;38.86;48.63;57.06
311;3;21.5;45.22;23.64;16.86
312;3;48.99;6.12;19.19;46.32
313;3;5.05;39.91;41.7;39.7
314;3;16.58;13.14;40.75;47.14
315;3;4.7;3.47;28.85;18.08
316;3;38.53;41.45;14.88;11.73
317;3;9.77;4.98;9.23;14.63
318;3;59.53;38.86;50.81;44.24
319;3;39.16;7.36;50.02;44.47
320;3;39.52;39.55;17.62;51.5
321;3;37.12;56.91;17.15;28.93
322;3;41.98;57.99;18.17;17.94
323;3;9.8;58.42;39.01;21.89
324;3;21.22;43.86;11.15;25.66
325;3;12.58;30.34;32.32;17.45
326;3;6.17;19.92;2.95;55.32
327;3;33.66;9.73;18.99;41.87
328;3;13.71;0.14;25.56;38.85
329;3;13.98;51.49;38.02;48.45
330;3;59.06;20.04;32.2;49.84
331;3;18.73;1.65;31.45;48.63
332;3;45.97;26.41;37.04;52.34
333;3;50.78;59.06;38.24;27.56
334;3;54.65;48.55;0.61;24.12
335;3;31.11;35.42;25.24;47.62
336;3;59.85;8.08;57.17;25.07
337;3;6.65;37.92;19.05;58.28
338;3;47.13;39.47;15.88;36.74
339;3;0.57;34.42;17.84;25.44
340;3;9.86;48.38;21.8;13.73
341;3;15.45;35.49;17.14;48.95
342;3;44.8;9.92;18.68;3.01
343;3;54.42;3.18;18.57;31.32
344;3;58.88;3.97;49.6;21.75
345;3;40.56;50.88;25.39;36.23
346;3;55.02;19.61;27.24;59.76
347;3;9.81;14.11;44.07;30.08
348;3;59.67;55.82;20.15;47.29
349;3;7.56;6.71;5.6;54.99
350;3;29.84;40.57;16.49;4.05
351;3;34.29;52.02;15.79;36.55
352;3;32.28;5.31;1.73;0.29
353;3;40.29;13.78;38.31;4.76
354;3;42.64;7.13;1.89;55.93
355;3;44.86;46.28;49.63;21.47
356;3;47.29;25.55;58.61;58.38
357;3;50.22;58.34;39.74;22.65
358;3;5.53;16.12;57.8;35.14
359;3;35.23;0.81;27.69;38.93
360;3;24.94;17.96;8.04;51.85
361;3;29.28;42.16;35.85;12.71
362;3;37.64;47.28;0.52;41.81
363;3;41.56;11.74;42.08;5.21
364;3;20.08;4.07;56.8;7.64
365;3;55.92;25.37;3.47;41.82
366;3;14.29;13.97;25.9;31.16
367;3;16.52;22.84;0.94;59.16
368;3;3.04;22.56;7.37;22.19
369;3;44.63;41.94;28.56;12.07
370;3;6.99;54.05;51.54;52.15
371;3;1.66;8.66;46.46;34.08
372;3;6.26;41.55;3.74;33.41
373;3;48.78;58.02;31.61;19.57
374;3;24.32;11.04;13.67;40.15
375;3;28.24;15.43;15.07;51.02
376;3;6.91;36.08;26.76;1.58
377;3;6.8;42.85;50.1;49.79
378;3;43.65;55.46;8.57;33.55
379;3;16.31;29.66;9.74;43.63
380;3;55.23;20.84;29.18;49.17
381;3;41.79;2.58;28.12;59.41
382;3;3.73;16.47;8.63;4.43
383;3;2.25;4.52;14.35;44.43
384;3;18.89;8.19;20.24;49.75
385;3;24.39;6.7;43.02;54.55
386;3;28.14;33.7;23.03;53.12
387;3;4.57;13.91;20.23;2.63
388;3;53.01;41.34;9.9;15.86
389;3;49.09;57.25;39.27;15.6
390;3;9.63;39.34;12.99;36.8
391;3;38.18;24.27;34.75;3.42
392;3;26.23;32.8;22.66;55.76
393;3;53.86;10.77;59.35;58.5
394;3;25.21;20.41;11.69;42.1
395;3;6.9;34.18;2.04;18.68
396;3;32.53;38.05;31.01;49.34
397;3;53.16;2.96;41.81;22.42
398;3;52.27;11.37;58.72;51.63
399;3;44.44;11.62;25.87;59.25
400;3;38.95;34.48;18.48;32.87
401;3;54.28;26.1;56.37;14.08
402;3;35.41;26.85;39.22;34.54
403;3;13.66;18.99;24.52;38.66
404;3;19.1;15.5;22.27;2.8
405;3;47.1;9.21;46.18;18.42
406;3;34.2;24.67;57.59;11.05
407;3;54.22;15.89;47.88;38.33
408;3;2.68;9.95;5.57;8.52
409;3;37.1;10.89;7.21;45.81
410;3;1.77;49.12;55.79;0.95
411;3;48.6;29.63;26.63;44.3
412;3;10.68;56.71;9.38;24.12
413;3;31.88;14.95;34.67;5.74
414;3;4.31;44.42;26.28;6.11
415;3;16.45;3.41;3.46;25.34
416;3;26.59;44.54;14.04;49.15
417;3;10.87;18.78;26.62;57.0
418;3;11.36;28.42;9.57;56.95
419;3;27.35;12.32;36.48;22.7
420;3;33.34;47.16;20.31;48.31
421;3;28.57;24.39;34.62;24.33
422;3;7.01;56.59;26.37;52.92
423;3;21.85;37.04;44.7;41.19
424;3;26.21;43.62;20.06;0.17
425;3;1.0;22.24;31.57;11.58
426;3;31.96;6.18;34.34;26.92
427;3;50.95;45.25;45.65;11.86
428;3;31.54;13.77;6.61;24.88
429;3;45.6;57.82;26.57;21.3
430;3;6.36;50.67;59.45;23.77
431;3;3.89;50.82;35.06;36.09
432;3;41.32;19.12;54.62;20.82
433;3;24.48;50.88;16.99;50.89
434;3;23.64;54.38;51.99;42.63
435;3;54.3;0.68;18.71;41.21
436;3;13.61;58.84;19.68;40.27
437;3;0.99;57.49;47.51;35.14
438;3;5.12;17.39;37.14;13.36
439;3;54.77;59.51;46.31;17.56
440;3;28.84;30.98;27.39;54.07
441;3;19.69;44.78;46.44;25.39
442;3;5.44;40.66;50.15;16.95
443;3;9.69;2.06;37.61;27.11
444;3;32.0;9.03;42.15;35.24
445;3;19.62;48.43;9.0;35.02
446;3;58.96;21.39;6.19;59.86
447;3;36.48;23.25;30.45;13.46
448;3;30.65;23.58;45.49;31.58
449;3;31.05;22.88;17.79;1.52
450;3;16.92;8.61;14.7;32.43
451;3;25.26;56.06;41.12;43.42
452;3;58.77;39.32;14.1;17.28
453;3;25.45;14.29;10.36;15.05
454;3;5.52;49.0;28.5;1.15
455;3;46.74;27.05;46.65;50.01
456;3;56.52;37.23;27.33;33.51
457;3;48.87;26.25;43.88;3.42
458;3;34.83;32.96;57.34;25.03
459;3;38.56;59.72;59.29;6.99
460;3;55.86;51.98;54.45;47.98
461;3;8.76;28.19;6.91;43.6
462;3;48.56;50.9;16.21;5.9
463;3;60.0;55.49;23.15;24.83
464;3;41.95;14.65;51.39;43.51
465;3;44.01;16.51;8.27;9.72
466;3;24.71;29.78;18.14;22.7
467;3;4.97;2.52;42.83;38.21
468;3;0.53;30.55;37.21;5.5
469;3;8.46;38.53;33.08;27.52
470;3;37.06;59.87;1.73;39.77
471;3;3.46;22.21;14.27;14.96
472;3;1.04;42.41;0.06;18.56
473;3;17.69;29.08;35.85;25.33
474;3;7.51;1.73;43.13;39.08
475;3;41.26;3.45;7.61;56.52
476;3;45.7;48.74;22.83;21.9
477;3;49.24;29.87;20.66;31.47
478;3;19.35;23.48;2.82;6.52
479;3;28.07;54.58;52.26;59.89
480;3;14.36;7.4;58.41;33.92
481;3;6.17;41.6;18.54;48.21
482;3;21.25;58.23;36.82;42.12
483;3;44.02;3.12;14.02;50.98
484;3;35.32;54.48;44.48;35.59
485;3;33.9;18.75;51.9;12.15
486;3;32.26;11.82;22.65;24.23
487;3;14.48;13.23;14.29;19.58
488;3;51.85;48.32;28.03;22.99
489;3;40.57;37.22;56.04;51.14
490;3;37.57;30.72;29.78;57.77
491;3;43.24;10.85;41.47;5.72
492;3;54.75;28.84;29.37;18.69
493;3;10.56;4.54;27.81;47.62
494;3;25.18;20.22;4.82;56.38
495;3;54.09;46.68;44.36;47.52
496;3;50.64;2.08;35.83;12.24
497;3;1.56;22.96;11.41;38.51
498;3;13.41;2.83;21.19;48.6
499;3;30.73;6.76;57.79;20.55
500;3;36.15;39.98;35.05;39.49
501;3;34.87;55.24;11.22;41.55
502;3;39.24;26.93;43.49;38.03
503;3;45.02;20.91;30.24;58.69
504;3;7.98;5.36;57.86;11.1
505;3;29.13;3.06;41.83;58.1
506;3;17.61;15.64;16.42;47.45
507;3;43.64;38.83;43.67;26.42
508;3;38.81;12.17;20.75;39.81
509;3;47.35;48.37;45.06;42.5
510;3;41.41;5.9;8.37;16.98
511;3;23.09;43.95;55.39;52.65
512;3;29.06;30.99;58.07;36.88
513;3;47.35;27.29;4.25;47.83
514;3;12.53;27.86;19.55;6.13
515;3;23.0;35.03;32.09;56.0
516;3;4.53;49.69;53.64;47.39
517;3;5.54;26.81;45.49;38.21
518;3;13.59;14.42;24.8;9.94
519;3;27.87;45.49;25.93;31.56
520;3;29.9;39.44;22.18;34.63
521;3;24.06;14.3;16.09;57.56
522;3;10.68;11.07;40.95;19.01
523;3;47.14;50.42;42.76;49.17
524;3;8.03;55.84;50.17;43.36
525;3;31.3;29.59;10.1;4.87
526;3;56.8;55.89;8.83;53.62
527;3;43.62;31.43;32.51;53.17
528;3;55.24;25.34;6.46;52.11
529;3;5.7;9.97;10.92;5.89
530;3;6.32;59.9;59.86;21.71
531;3;40.25;49.16;31.55;33.58
532;3;42.29;26.89;12.39;24.54
533;3;33.04;57.78;1.09;31.39
534;3;30.21;17.51;57.27;30.95
535;3;15.3;53.52;7.32;58.87
536;3;11.38;18.83;21.55;9.63
537;3;46.97;40.77;29.12;51.87
538;3;42.12;37.3;1.92;44.74
539;3;35.83;1.7;34.92;20.12
540;3;58.9;1.03;39.2;20.96
541;3;2.97;55.29;23.47;38.7
542;3;45.36;43.0;12.72;52.2
543;3;59.59;13.91;55.96;16.73
544;3;14.07;42.16;51.22;24.96
545;3;35.63;42.05;43.6;21.84
546;3;50.73;14.69;31.71;2.15
547;3;35.22;56.81;29.37;33.54
548;3;23.48;22.37;52.74;8.15
549;3;29.34;24.75;38.21;53.99
550;3;15.2;20.3;3.66;11.12
551;3;30.87;24.75;24.43;19.51
552;3;31.39;21.04;26.28;33.29
553;3;12.25;41.4;40.46;51.19
554;3;11.45;7.23;20.37;35.21
555;3;1.09;8.67;45.84;37.88
556;3;46.02;59.88;19.63;14.63
557;3;23.71;38.33;50.45;20.02
558;3;58.26;44.33;39.5;56.12
559;3;2.19;2.79;40.99;37.7
560;3;21.59;11.17;53.26;22.06
561;3;24.92;57.01;54.68;41.13
562;3;1.81;24.01;48.09;31.01
563;3;45.9;38.99;59.19;57.05
564;3;46.26;1.35;7.33;4.26
565;3;3.14;23.56;32.7;39.4
566;3;17.75;54.66;40.63;56.42
567;3;41.34;58.97;53.17;47.53
568;3;25.97;19.69;58.35;40.89
569;3;59.02;10.99;40.81;30.47
570;3;24.23;13.25;21.74;56.16
571;3;35.46;34.08;12.59;10.38
572;3;34.06;22.37;15.41;13.66
573;3;27.51;44.21;42.96;33.83
574;3;15.69;28.22;3.5;43.17
575;3;1.75;2.99;39.66;54.01
576;3;36.8;21.64;46.09;46.5
577;3;41.96;17.72;58.64;42.38
578;3;27.6;2.55;27.36;25.42
579;3;47.36;56.95;36.97;43.07
580;3;44.76;10.3;1.88;4.62
581;3;31.71;56.1;57.97;18.42
582;3;2.01;7.07;0.65;5.66
583;3;48.56;2.92;57.26;8.95
584;3;0.1;51.41;13.27;2.6
585;3;42.93;27.18;53.89;6.21
586;3;3.94;14.07;37.75;45.35
587;3;4.53;54.37;25.47;31.8
588;3;29.58;23.2;44.47;31.48
589;3;32.9;37.96;1.38;30.94
590;3;38.71;21.05;15.79;2.41
591;3;59.58;59.79;2.8;44.0
592;3;13.59;9.24;57.68;54.78
593;3;7.63;23.28;13.9;54.24
594;3;40.01;54.78;55.04;53.0
595;3;43.67;59.0;2.86;5.19
596;3;0.95;43.84;37.0;3.56
597;3;52.78;17.23;26.88;16.11
598;3;58.94;25.54;33.85;47.35
599;3;1.31;37.16;50.07;58.67
600;3;59.55;22.67;21.95;0.43
601;3;48.04;57.25;18.31;53.43
602;3;23.89;1.65;28.23;9.48
603;3;58.81;46.47;29.96;39.38
604;3;12.92;48.64;0.61;2.54
605;3;54.8;50.98;36.46;24.87
606;3;1.17;34.16;26.03;10.99
607;3;19.91;5.73;21.79;43.34
608;3;52.63;42.99;52.35;33.62
609;3;27.17;55.9;4.74;52.27
610;3;26.66;41.86;25.75;48.72
611;3;39.74;47.46;3.09;48.53
612;3;36.51;31.64;50.14;14.88
613;3;16.43;41.64;53.56;8.65
614;3;18.23;26.46;9.9;16.54
615;3;7.2;2.92;36.49;57.32
616;3;22.8;56.72;32.58;5.03
617;3;58.77;5.04;29.46;22.49
618;3;39.01;48.04;3.04;41.01
619;3;5.59;34.76;8.51;10.35
620;3;30.09;43.44;15.39;39.19
621;3;16.41;47.94;11.22;48.68
622;3;41.54;50.69;4.39;11.09
623;3;21.69;47.46;30.51;41.87
624;3;13.17;12.06;52.62;16.83
625;3;2.1;27.76;3.12;35.86
626;3;22.82;48.46;5.06;11.76
627;3;13.22;5.45;31.82;26.62
628;3;24.73;5.22;37.44;28.68
629;3;36.95;10.7;35.33;0.24
630;3;20.14;41.47;59.9;11.73
631;3;4.54;49.0;14.86;8.18
632;3;52.89;0.39;52.5;12.61
633;3;51.67;57.81;41.38;35.97
634;3;37.83;52.27;23.92;35.06
635;3;0.83;17.88;42.45;38.75
636;3;44.62;17.65;39.98;28.53
637;3;21.06;33.67;22.76;51.93
638;3;54.84;12.51;3.36;6.76
639;3;50.55;32.66;47.2;0.48
640;3;25.0;32.68;21.13;42.25
641;3;22.01;7.91;50.61;45.03
642;3;23.22;9.69;51.37;22.41
643;3;6.35;3.83;33.03;38.27
644;3;42.37;24.91;55.58;28.3
645;3;4.72;19.39;14.56;39.98
646;3;7.37;24.33;38.25;51.76
647;3;34.2;18.64;38.77;14.0
648;3;29.31;11.01;30.09;1.82
649;3;27.38;13.12;48.61;25.58
650;3;14.27;27.23;26.39;6.3
651;3;41.03;15.61;13.88;52.36
652;3;29.46;33.58;27.05;9.33
653;3;24.15;40.0;44.17;37.47
654;3;24.46;47.02;39.7;20.81
655;3;30.6;36.84;56.31;48.03
656;3;40.27;15.01;42.47;48.54
657;3;36.53;29.15;20.23;57.35
658;3;13.95;57.93;37.76;18.92
659;3;37.85;8.07;22.4;24.42
660;3;41.53;46.68;43.69;7.15
661;3;38.07;3.11;0.57;58.7
662;3;56.97;17.85;4.51;32.62
663;3;31.51;36.39;38.99;53.91
664;3;59.84;3.31;36.63;10.6
665;3;42.45;45.7;28.11;48.98
666;3;59.56;26.53;1.59;45.79
667;3;55.1;55.78;27.53;9.54
668;3;58.83;12.59;52.65;8.86
669;3;44.93;52.63;46.44;18.36
670;3;54.04;34.09;36.25;51.68
671;3;36.34;50.3;10.38;18.14
672;3;45.37;10.02;25.06;12.13
673;3;7.12;14.85;38.33;4.83
674;3;4.35;29.72;13.9;54.41
675;3;14.81;45.08;29.17;25.06
676;3;1.54;29.02;5.2;45.58
677;3;35.17;24.61;31.44;5.9
678;3;52.19;20.67;45.28;44.41
679;3;38.12;14.99;5.33;0.3
680;3;32.47;56.21;28.16;33.07
681;3;1.25;34.33;1.1;6.72
682;3;34.11;11.36;58.18;37.9
683;3;56.27;41.14;52.63;36.11
684;3;40.13;22.0;18.07;59.8
685;3;18.45;58.07;0.27;34.73
686;3;39.41;12.9;3.84;30.3
687;3;24.52;24.95;11.94;6.15
688;3;32.85;16.35;3.05;24.06
689;3;59.02;5.9;6.47;30.75
690;3;58.85;52.67;27.92;13.68
691;3;4.53;10.11;38.04;16.08
692;3;20.8;39.82;9.73;27.81
693;3;5.92;20.84;55.95;46.56
694;3;14.34;34.22;36.09;28.12
695;3;53.86;2.24;48.5;55.65
696;3;7.25;39.79;27.4;36.38
697;3;47.83;28.69;34.95;19.04
