timestamp;id;weight0;weight1;weight2;weight3
113;1;57.38;0.82;6.16;27.86
114;1;17.26;34.76;42.88;9.02
115;1;0.95;26.04;34.58;18.86
116;1;6.34;21.87;56.05;25.64
117;1;14.93;21.0;56.32;2.87
118;1;51.55;14.7;31.45;14.39
119;1;29.51;15.44;56.62;21.05
120;1;10.76;4.6;25.31;1.64
121;1;29.82;44.99;35.61;5.68
122;1;31.15;54.39;8.83;27.83
123;1;13.09;44.91;21.58;32.18
124;1;16.04;17.01;1.15;40.72
125;1;39.47;39.19;34.06;12.55
126;1;1.1;2.55;9.8;59.91
127;1;1.82;34.8;45.78;13.64
128;1;52.76;50.8;15.17;3.4
129;1;14.71;5.47;7.45;58.54
130;1;56.62;1.26;10.4;22.12
131;1;57.83;4.85;14.46;24.45
132;1;18.42;27.99;3.23;43.32
133;1;44.1;43.45;49.24;25.49
134;1;15.54;41.13;21.3;58.55
135;1;57.62;39.13;8.57;3.63
136;1;31.52;12.45;57.37;7.25
137;1;41.78;45.61;19.58;26.34
138;1;41.57;56.78;25.87;41.64
139;1;32.74;18.73;43.57;44.06
140;1;11.57;16.72;57.43;53.98
141;1;8.52;15.04;1.52;36.07
142;1;28.49;52.47;32.74;1.81
143;1;58.87;52.19;50.41;47.92
144;1;14.88;34.05;32.2;2.28
145;1;36.27;16.03;54.23;59.01
146;1;55.13;48.02;33.06;21.18
147;1;23.19;13.64;8.62;53.46
148;1;36.3;25.67;20.2;17.8
149;1;25.94;27.3;13.38;22.73
150;1;21.24;54.96;12.36;41.2
151;1;20.21;18.67;21.44;3.39
152;1;26.72;13.27;0.07;28.97
153;1;48.67;28.02;28.65;28.32
154;1;54.25;52.91;46.93;34.27
155;1;25.84;7.98;3.14;4.7
156;1;36.51;6.79;40.57;1.88
157;1;0.34;46.53;8.3;27.24
158;1;36.83;56.13;34.94;29.4
159;1;19.93;28.72;28.41;29.93
160;1;34.79;37.37;40.22;24.14
161;1;19.49;21.84;40.85;34.62
162;1;25.35;0.45;52.07;21.8
163;1;47.11;43.58;53.86;49.98
164;1;34.55;25.55;46.48;47.71
165;1;18.66;47.81;23.93;8.99
166;1;29.2;20.29;41.82;36.44
167;1;5.98;17.61;1.66;28.42
168;1;13.63;54.72;44.6;40.77
169;1;38.96;10.09;30.19;28.63
170;1;20.93;5.97;10.34;15.69
171;1;36.71;12.76;55.2;47.17
172;1;21.6;59.82;26.06;38.52
173;1;18.11;25.83;0.31;14.25
174;1;27.31;31.28;35.97;40.81
175;1;36.94;20.24;57.02;53.82
176;1;22.43;41.22;6.63;2.98
177;1;21.8;36.02;53.15;48.25
178;1;31.19;1.26;3.34;17.54
179;1;16.11;40.44;18.67;40.3
180;1;43.07;53.91;23.99;1.77
181;1;8.39;20.72;3.01;0.45
182;1;14.26;50.2;52.06;55.62
183;1;58.06;20.8;32.79;23.15
184;1;57.88;1.81;25.05;15.89
185;1;56.99;26.88;33.96;50.27
186;1;50.66;39.88;30.05;12.29
187;1;42.06;41.22;37.3;35.15
188;1;58.91;47.48;32.76;6.48
189;1;8.92;38.95;41.34;35.46
190;1;1.41;48.08;21.49;29.78
191;1;52.21;57.33;1.62;38.54
192;1;42.04;46.89;22.68;30.53
193;1;52.48;22.26;10.3;57.22
194;1;39.79;17.3;59.34;56.83
195;1;5.08;11.46;25.1;29.71
196;1;59.01;19.55;18.99;15.66
197;1;1.12;49.09;21.52;31.89
198;1;57.49;33.67;12.49;4.12
199;1;25.9;41.3;17.47;5.27
200;1;5.25;3.81;20.28;3.76
201;1;54.96;57.45;33.99;19.08
202;1;21.64;6.16;37.54;23.73
203;1;42.94;36.39;11.47;59.77
204;1;13.61;47.42;24.77;53.73
205;1;15.63;52.7;14.9;36.32
206;1;52.74;36.04;5.14;42.57
207;1;10.3;12.23;57.54;44.75
208;1;43.95;3.33;5.32;13.14
209;1;44.57;1.75;26.67;50.12
210;1;13.42;6.48;31.01;19.81
211;1;9.15;12.2;30.64;19.4
212;1;18.6;0.68;43.91;28.89
213;1;54.56;50.16;1.07;53.62
214;1;18.02;42.43;41.46;58.27
215;1;17.18;47.23;39.21;22.59
216;1;53.6;1.09;55.81;26.86
217;1;44.71;11.83;10.47;20.63
218;1;33.15;10.82;23.67;39.84
219;1;36.51;43.11;26.13;36.51
220;1;35.94;30.13;33.32;50.54
221;1;28.75;21.51;46.13;6.21
222;1;38.94;10.85;30.43;14.8
223;1;9.94;5.65;31.96;51.63
224;1;16.51;34.05;59.11;48.64
225;1;6.73;40.05;53.71;3.72
226;1;1.3;24.6;29.6;55.2
227;1;35.53;13.47;10.13;23.35
228;1;9.02;51.77;59.24;41.68
229;1;10.0;42.29;15.8;8.34
230;1;44.95;17.86;48.1;22.23
231;1;9.61;8.62;4.33;49.93
232;1;4.74;12.01;45.71;37.6
233;1;9.68;17.81;51.59;17.09
234;1;17.37;41.21;40.56;57.49
235;1;48.01;14.85;57.98;22.06
236;1;53.04;25.78;38.63;26.3
237;1;18.32;54.35;23.65;55.36
238;1;33.53;1.27;52.59;28.35
239;1;35.83;33.68;5.81;33.82
240;1;17.94;4.0;58.07;23.22
241;1;55.09;53.92;1.84;19.83
242;1;51.55;32.28;48.58;57.22
243;1;15.43;8.15;17.57;25.18
244;1;0.35;10.44;35.42;11.82
245;1;4.18;11.75;54.28;28.0
246;1;9.21;57.83;34.2;4.81
247;1;2.86;4.34;3.81;5.95
248;1;16.27;59.81;34.42;55.18
249;1;56.69;47.89;55.45;44.14
250;1;11.29;12.89;23.48;37.44
251;1;42.57;40.64;13.81;51.2
252;1;40.84;51.15;31.82;6.44
253;1;25.77;41.55;21.46;11.68
254;1;57.79;36.0;0.45;28.25
255;1;50.57;14.68;35.58;38.26
256;1;28.21;46.42;7.56;48.31
257;1;25.17;38.28;42.32;42.17
258;1;3.0;1.78;25.48;42.42
259;1;15.9;58.1;8.03;55.06
260;1;57.32;24.34;14.67;51.57
261;1;21.2;19.68;21.38;30.71
262;1;15.42;43.6;36.13;16.45
263;1;50.44;28.95;15.16;10.07
264;1;33.49;39.47;18.68;2.48
265;1;27.91;26.07;31.93;47.78
266;1;8.58;56.55;32.7;41.27
267;1;17.14;31.89;32.44;33.68
268;1;55.9;36.49;16.71;29.25
269;1;15.8;1.74;0.78;37.66
270;1;52.68;10.58;18.35;19.5
271;1;26.54;16.12;35.28;21.07
272;1;40.93;9.74;46.16;57.47
273;1;43.74;52.98;9.09;53.28
274;1;57.1;23.9;23.78;46.59
275;1;31.72;41.03;19.55;26.53
276;1;11.32;58.02;52.93;24.52
277;1;44.35;8.88;40.17;37.56
278;1;13.78;46.68;6.63;45.97
279;1;51.54;39.54;24.31;39.34
280;1;1.28;4.58;9.38;22.93
281;1;12.68;54.81;44.54;21.25
282;1;51.43;24.84;15.39;8.17
283;1;32.31;9.3;6.58;11.09
284;1;27.35;52.35;11.8;42.83
285;1;28.29;8.64;51.96;47.24
286;1;30.63;34.22;47.95;24.0
287;1;37.72;1.47;18.22;44.43
288;1;35.18;44.43;27.53;3.23
289;1;20.68;29.77;0.69;31.33
290;1;29.8;54.88;54.81;21.6
291;1;17.27;57.34;54.95;53.43
292;1;32.17;59.79;41.67;42.45
293;1;28.03;30.76;33.74;9.55
294;1;11.98;15.72;56.79;17.54
295;1;22.93;2.67;27.47;5.31
296;1;15.94;34.23;33.43;17.39
297;1;19.38;41.85;32.3;21.92
298;1;22.49;19.27;47.47;11.91
299;1;4.21;29.73;4.67;53.71
300;1;28.71;56.53;52.03;41.89
301;1;30.12;58.04;36.34;22.68
302;1;47.5;56.71;10.18;37.4
303;1;51.62;57.06;38.97;53.46
304;1;7.46;49.91;2.31;53.99
305;1;40.85;59.11;22.14;27.05
306;1;43.39;23.21;19.56;32.29
307;1;38.42;57.06;23.78;46.74
308;1;0.05;8.61;9.83;2.25
309;1;49.58;52.18;27.12;44.43
310;1;46.99;3.38;37.82;47.51
311;1;10.81;1.21;33.02;10.87
312;1;57.09;39.86;15.66;21.02
313;1;7.33;47.1;51.67;8.1
314;1;36.68;17.06;35.52;37.66
315;1;36.41;53.06;32.8;37.45
316;1;9.78;0.89;10.76;24.68
317;1;7.07;54.59;8.11;31.45
318;1;54.39;35.3;47.05;45.98
319;1;21.13;19.0;15.2;13.08
320;1;3.5;21.38;39.98;10.87
321;1;35.99;17.09;46.76;0.6
322;1;18.4;56.56;10.64;33.37
323;1;4.39;6.67;44.13;31.48
324;1;17.36;20.99;5.62;22.74
325;1;41.19;2.3;29.16;33.58
326;1;37.01;33.18;23.0;41.31
327;1;2.73;41.19;3.36;7.18
328;1;19.54;52.17;20.67;40.15
329;1;38.67;29.52;38.34;35.99
330;1;53.11;38.05;18.61;58.84
331;1;31.75;49.1;36.55;20.66
332;1;8.51;58.26;21.58;9.84
333;1;55.7;38.72;36.21;3.08
334;1;49.57;41.54;43.57;43.51
335;1;36.39;0.0;29.52;44.89
336;1;30.14;36.75;50.74;44.64
337;1;56.6;32.27;18.09;18.42
338;1;5.48;48.66;14.08;6.24
339;1;59.61;55.98;24.56;43.56
340;1;20.59;37.79;38.48;41.6
341;1;1.78;59.52;34.37;38.92
342;1;53.33;26.44;9.53;10.29
343;1;19.42;38.73;36.82;50.53
344;1;45.15;27.97;14.71;9.16
345;1;10.2;14.01;49.16;36.5
346;1;26.94;11.55;50.21;54.09
347;1;24.25;44.41;22.89;21.02
348;1;2.92;9.31;0.18;53.28
349;1;55.24;53.47;26.19;46.06
350;1;50.29;8.19;49.59;48.16
351;1;56.7;16.29;31.43;24.07
352;1;27.25;3.46;27.36;52.52
353;1;3.78;52.56;31.77;30.11
354;1;37.26;6.12;31.24;35.94
355;1;15.64;45.05;25.91;26.67
356;1;52.2;51.19;20.86;12.18
357;1;28.82;38.28;24.81;9.73
358;1;52.18;29.07;40.4;28.63
359;1;26.67;46.87;9.51;19.18
360;1;14.75;17.07;47.56;47.37
361;1;45.3;18.22;24.0;12.14
362;1;1.23;3.22;20.05;24.03
363;1;30.95;49.23;2.05;32.45
364;1;2.89;9.41;6.29;25.05
365;1;59.4;11.44;22.11;44.69
366;1;4.72;16.06;41.7;59.33
367;1;2.34;34.46;19.13;16.22
368;1;19.56;5.39;47.1;35.12
369;1;21.12;12.12;37.38;5.32
370;1;40.23;35.37;20.7;27.93
371;1;43.0;31.01;23.25;29.15
372;1;52.51;31.49;10.19;40.45
373;1;50.26;36.02;31.97;39.55
374;1;26.62;18.51;26.27;10.2
375;1;27.25;2.48;57.2;50.28
376;1;59.96;29.14;14.43;55.87
377;1;45.75;39.53;27.63;53.93
378;1;18.87;21.95;16.01;8.22
379;1;23.82;44.31;49.39;41.94
380;1;22.11;35.52;5.49;46.22
381;1;28.33;41.58;28.37;35.99
382;1;3.79;40.92;45.1;14.58
383;1;26.5;18.35;41.42;54.23
384;1;28.56;49.71;33.55;53.28
385;1;46.59;58.22;20.33;10.63
386;1;46.62;29.46;20.1;25.07
387;1;43.08;34.97;27.71;40.88
388;1;11.55;34.03;30.68;41.81
389;1;36.41;59.96;18.65;23.07
390;1;38.42;10.59;47.35;25.43
391;1;32.72;13.09;37.2;16.71
392;1;55.1;20.58;17.76;34.47
393;1;23.67;41.82;11.59;58.22
394;1;34.41;6.72;25.96;41.99
395;1;21.63;27.84;7.26;46.46
396;1;49.93;53.06;51.09;25.75
397;1;40.44;56.14;11.63;46.53
398;1;13.09;0.36;15.47;46.44
399;1;7.1;35.93;19.59;35.19
400;1;44.36;53.79;58.52;4.94
401;1;24.41;58.11;3.75;46.4
402;1;46.27;15.04;28.02;44.41
403;1;39.97;28.87;28.34;10.13
404;1;0.94;6.03;15.24;58.0
405;1;31.76;14.05;0.83;33.0
406;1;9.92;46.37;55.25;18.19
407;1;35.36;43.83;10.23;23.99
408;1;9.03;1.43;9.19;38.48
409;1;13.35;2.41;56.07;43.59
410;1;5.94;53.49;59.69;53.35
411;1;1.79;2.24;26.91;9.81
412;1;23.22;2.79;46.07;37.38
413;1;24.3;37.48;22.64;49.34
414;1;24.69;40.67;20.85;19.33
415;1;58.73;6.17;49.27;37.27
416;1;57.58;12.05;43.91;2.05
417;1;56.9;5.89;50.36;3.66
418;1;18.5;19.11;5.9;34.1
419;1;32.4;42.39;54.03;40.44
420;1;25.77;13.5;47.34;33.97
421;1;6.89;45.82;49.52;36.91
422;1;55.93;59.06;54.9;2.69
423;1;40.0;24.24;2.3;7.11
424;1;37.1;22.2;31.36;15.68
425;1;43.11;18.92;11.76;47.73
426;1;46.98;42.09;30.71;59.83
427;1;52.28;21.14;30.33;59.5
428;1;38.28;27.68;44.86;36.5
429;1;30.48;24.99;18.16;40.79
430;1;29.08;43.7;3.51;26.45
431;1;24.46;45.91;42.31;36.53
432;1;31.21;42.83;3.6;27.4
433;1;16.39;9.41;24.33;40.97
434;1;24.0;56.01;59.84;10.27
435;1;25.55;29.78;55.37;47.53
436;1;56.5;48.09;2.88;14.76
437;1;10.37;53.24;52.68;34.14
438;1;35.58;40.88;46.38;20.3
439;1;35.94;15.17;6.58;47.47
440;1;32.92;40.79;39.83;3.12
441;1;47.24;56.14;41.78;24.33
442;1;38.36;43.06;58.22;5.36
443;1;43.47;56.16;12.15;23.65
444;1;22.65;39.77;15.3;56.99
445;1;23.48;41.96;42.81;57.42
446;1;47.02;33.73;21.82;46.58
447;1;47.76;36.75;28.66;43.87
448;1;52.49;15.28;45.28;11.54
449;1;57.06;37.11;13.16;1.34
450;1;56.7;54.22;22.56;13.89
451;1;2.95;36.78;26.49;16.11
452;1;0.77;13.97;32.07;42.33
453;1;20.59;31.6;17.07;12.68
454;1;4.21;29.93;26.83;36.46
455;1;28.78;15.67;45.27;29.67
456;1;0.32;29.32;24.93;24.05
457;1;17.82;52.89;23.5;39.89
458;1;20.07;4.53;48.89;17.17
459;1;20.04;43.85;41.5;47.81
460;1;7.08;7.1;20.45;48.16
461;1;33.56;22.43;50.96;12.86
462;1;41.38;44.4;12.15;21.05
463;1;4.36;31.89;38.26;1.86
464;1;4.79;16.22;12.39;29.62
465;1;46.86;24.94;29.56;29.03
466;1;15.62;23.26;55.18;7.67
467;1;18.4;7.45;6.99;16.83
468;1;35.36;14.72;21.31;52.52
469;1;37.64;0.43;10.12;26.03
470;1;5.23;37.06;52.31;17.58
471;1;12.35;9.85;51.5;18.47
472;1;25.18;21.04;13.65;44.74
473;1;36.61;28.95;30.44;50.7
474;1;43.15;39.13;58.81;2.66
475;1;52.82;52.53;23.91;11.91
476;1;37.32;0.5;40.5;11.56
477;1;8.63;38.09;28.57;14.69
478;1;9.09;45.51;30.71;50.54
479;1;14.11;3.07;42.87;41.64
480;1;19.49;37.04;25.94;18.28
481;1;19.35;43.19;13.32;46.51
482;1;36.79;40.56;49.19;12.9
483;1;47.75;11.09;23.78;43.08
484;1;37.98;40.18;15.07;11.86
485;1;55.22;50.29;41.82;30.05
486;1;42.02;32.77;59.66;7.85
487;1;0.5;13.76;51.16;35.61
488;1;7.34;37.19;11.51;51.42
489;1;6.93;11.85;34.13;39.59
490;1;21.57;50.83;55.31;26.24
491;1;30.7;29.18;3.13;27.07
492;1;26.03;0.54;34.65;17.9
493;1;26.13;45.12;55.11;21.31
494;1;12.95;49.95;15.44;51.99
495;1;52.88;7.38;18.0;19.76
496;1;27.84;20.56;6.43;32.53
497;1;25.56;43.38;13.21;11.27
498;1;45.08;58.35;48.27;6.34
499;1;20.85;49.08;32.95;27.93
500;1;39.21;13.35;37.73;54.43
501;1;32.47;29.73;6.57;19.9
502;1;49.77;54.04;48.39;26.17
503;1;59.09;2.25;44.82;16.68
504;1;52.44;13.87;4.42;7.09
505;1;45.52;23.82;26.02;32.93
506;1;4.08;21.83;38.87;26.25
507;1;52.47;26.31;43.08;32.49
508;1;24.67;4.35;2.96;43.9
509;1;24.9;51.14;5.41;38.82
510;1;33.52;40.55;27.91;15.47
511;1;44.44;54.14;4.76;15.11
512;1;32.83;27.89;35.66;22.6
513;1;45.92;25.15;8.82;52.72
514;1;26.12;10.52;10.15;57.11
515;1;33.43;41.78;41.67;40.96
516;1;14.34;17.24;35.49;18.82
517;1;45.9;12.11;45.09;46.85
518;1;47.4;11.26;22.57;23.01
519;1;37.74;15.86;9.6;8.05
520;1;23.79;28.93;20.58;48.46
521;1;34.45;8.63;19.32;57.4
522;1;26.14;59.42;44.97;11.8
523;1;38.71;8.83;49.64;52.37
524;1;15.34;12.56;48.25;49.19
525;1;17.05;41.98;31.53;17.89
526;1;1.01;16.94;15.15;21.07
527;1;12.28;31.84;51.71;45.74
528;1;21.09;45.32;58.69;30.86
529;1;22.1;23.13;32.43;9.06
530;1;58.13;39.49;48.55;43.55
531;1;18.9;55.38;50.06;5.17
532;1;35.27;41.77;58.25;4.91
533;1;21.21;42.5;6.28;55.19
534;1;49.39;35.06;52.68;17.27
535;1;21.81;27.71;20.99;3.7
536;1;54.3;48.84;12.35;22.74
537;1;12.94;58.48;50.88;36.93
538;1;21.72;22.88;26.01;19.66
539;1;3.68;20.95;12.62;32.72
540;1;2.68;16.1;17.94;53.15
541;1;59.84;28.66;24.68;50.64
542;1;7.16;42.49;51.55;15.72
543;1;51.56;54.93;36.78;25.76
544;1;54.75;31.21;5.65;28.64
545;1;8.86;33.8;50.94;44.16
546;1;43.82;3.11;14.99;30.09
547;1;20.31;48.8;53.05;13.82
548;1;2.35;30.62;21.46;30.8
549;1;5.18;4.54;49.08;19.08
550;1;37.68;43.22;37.5;53.17
551;1;4.22;50.34;14.81;22.09
552;1;38.3;35.55;38.12;44.62
553;1;29.3;40.85;3.08;49.56
554;1;35.24;50.33;33.13;11.15
555;1;27.16;53.01;7.55;38.26
556;1;45.74;43.13;45.98;31.83
557;1;47.56;34.17;37.01;27.53
558;1;37.09;51.09;40.74;10.14
559;1;0.94;30.76;29.13;22.23
560;1;3.31;22.84;33.63;53.16
561;1;26.0;2.36;27.68;4.44
562;1;42.28;1.51;40.69;44.14
563;1;42.17;40.55;42.25;47.33
564;1;36.29;48.14;8.0;49.69
565;1;17.57;27.33;44.36;19.48
566;1;53.54;27.5;5.98;37.12
567;1;37.34;2.6;29.02;3.08
568;1;23.44;53.38;24.16;33.06
569;1;52.75;5.4;25.69;44.31
570;1;13.4;5.64;38.09;9.0
571;1;46.37;28.4;17.61;29.33
572;1;49.85;25.88;14.67;54.76
573;1;43.4;20.43;43.57;14.19
574;1;1.19;14.11;17.46;35.67
575;1;14.46;6.43;50.99;31.99
576;1;55.54;3.29;48.59;44.35
577;1;30.14;49.66;44.32;35.73
578;1;0.81;3.97;58.47;32.96
579;1;22.35;35.61;7.86;50.15
580;1;30.01;26.19;30.07;26.7
581;1;22.98;52.3;56.8;20.95
582;1;49.44;40.57;59.09;54.6
583;1;24.84;56.55;25.62;4.74
584;1;2.55;15.91;6.54;28.19
585;1;5.31;50.84;57.75;38.03
586;1;17.09;5.24;55.21;54.2
587;1;7.8;30.41;55.47;58.72
588;1;38.5;27.56;36.55;1.9
589;1;11.32;55.09;4.14;28.36
590;1;6.98;47.23;29.43;41.14
591;1;53.43;35.63;19.59;58.6
592;1;31.32;8.33;7.18;41.78
593;1;6.68;38.99;2.75;0.15
594;1;26.83;15.84;44.57;0.51
595;1;43.95;12.3;0.52;7.62
596;1;40.53;51.02;31.04;15.82
597;1;22.7;0.07;46.76;8.58
598;1;40.95;2.85;11.77;27.03
599;1;53.62;24.28;12.53;40.3
600;1;5.53;32.81;12.99;28.22
601;1;33.71;11.8;9.45;12.34
602;1;13.24;45.08;23.16;42.92
603;1;19.11;49.11;45.19;48.54
604;1;5.21;49.19;36.32;0.47
605;1;27.94;58.48;45.11;56.68
606;1;31.02;37.32;19.21;29.76
607;1;38.26;45.6;49.01;9.14
608;1;13.53;53.27;38.64;21.48
609;1;1.63;43.02;46.94;33.0
610;1;59.76;5.36;20.58;24.38
611;1;7.16;29.15;13.17;22.86
612;1;20.85;50.17;7.36;56.72
613;1;26.63;57.36;52.13;4.84
614;1;18.57;49.37;54.7;28.65
615;1;5.63;4.83;45.44;34.95
616;1;11.22;36.75;4.75;6.26
617;1;1.21;45.71;4.01;50.43
618;1;26.7;47.43;46.89;43.37
619;1;21.02;28.23;4.09;47.15
620;1;5.41;16.53;52.64;21.82
621;1;14.39;30.41;41.37;11.66
622;1;10.75;49.31;6.11;16.02
623;1;0.42;3.92;32.03;11.16
624;1;19.93;59.87;26.7;32.87
625;1;33.49;30.65;24.81;19.61
626;1;22.86;10.56;55.27;32.61
627;1;21.17;31.8;42.97;33.67
628;1;31.81;19.31;10.41;11.67
629;1;25.12;3.82;10.24;26.46
630;1;39.65;36.71;36.27;3.38
631;1;9.78;11.07;49.71;22.78
632;1;39.28;10.28;58.47;47.22
633;1;59.51;19.65;19.53;53.99
634;1;52.12;27.8;39.49;12.65
635;1;59.15;32.02;44.62;5.96
636;1;8.32;6.92;0.05;18.33
637;1;8.22;37.1;38.17;48.5
638;1;56.37;13.12;28.04;42.52
639;1;54.24;25.42;2.06;9.48
640;1;35.04;23.17;31.42;35.6
641;1;5.12;33.9;30.11;32.24
642;1;35.13;6.15;26.52;0.59
643;1;16.01;19.85;33.12;9.33
644;1;33.95;9.15;28.36;2.37
645;1;20.86;38.93;59.75;41.31
646;1;20.22;9.79;4.39;21.71
647;1;53.78;16.54;2.25;43.6
648;1;2.05;32.68;8.1;4.7
649;1;20.63;37.28;10.9;0.06
650;1;25.84;21.8;24.05;53.66
651;1;15.89;52.14;16.21;36.39
652;1;48.8;56.13;30.86;0.29
653;1;15.23;18.02;12.99;41.94
654;1;2.74;10.43;23.41;16.84
655;1;8.79;59.08;14.97;23.15
656;1;42.01;58.41;51.06;36.42
657;1;35.63;14.75;44.32;46.93
658;1;23.2;10.35;43.11;27.94
659;1;14.44;33.74;54.78;27.56
660;1;39.44;52.28;48.1;6.89
661;1;0.76;48.9;2.45;45.27
662;1;6.91;8.82;28.41;57.58
663;1;16.07;2.34;53.36;39.86
664;1;36.43;26.85;46.7;57.84
665;1;48.74;5.66;31.63;17.9
666;1;37.73;12.02;15.57;11.96
667;1;2.34;54.56;47.22;6.65
668;1;19.27;25.3;56.98;52.72
669;1;41.4;12.8;57.44;23.22
670;1;41.22;21.65;12.96;28.49
671;1;59.81;54.87;30.97;42.23
672;1;54.46;27.87;24.0;46.08
673;1;12.27;32.07;58.49;20.39
674;1;53.17;11.83;26.7;55.38
675;1;43.82;21.65;8.93;51.34
676;1;23.89;30.09;57.05;56.47
677;1;27.82;13.48;25.21;19.11
678;1;28.81;56.13;20.95;5.24
679;1;57.64;4.02;48.65;53.5
680;1;55.78;46.18;8.4;8.22
681;1;32.09;42.15;55.77;45.9
682;1;3.08;34.88;22.78;32.64
683;1;30.11;26.35;6.71;38.71
684;1;1.52;7.77;51.82;52.33
685;1;4.71;28.06;19.12;16.86
686;1;31.58;32.76;41.67;5.69
687;1;41.54;10.61;36.51;44.74
688;1;28.43;7.78;10.57;36.2
689;1;42.26;48.45;15.13;26.88
690;1;2.49;16.52;13.61;1.59
691;1;47.98;6.33;48.23;5.8
692;1;18.29;19.59;45.08;12.45
693;1;32.98;52.9;41.83;5.35
694;1;9.32;23.04;39.82;56.12
695;1;53.92;38.43;10.87;2.83
696;1;21.75;21.43;30.22;16.71
697;1;34.86;41.28;39.77;28.41
