timestamp;id;weight0;weight1;weight2;weight3
295;2;49.72;54.34;50.7;41.52
296;2;29.79;37.99;57.18;38.51
297;2;48.04;27.59;4.5;3.78
298;2;40.65;43.9;11.82;20.96
299;2;59.82;42.77;21.97;59.13
300;2;43.92;42.32;57.28;50.55
301;2;44.98;22.19;25.27;18.83
302;2;33.21;40.38;42.58;19.67
303;2;48.58;48.56;49.36;43.09
304;2;1.67;38.92;2.09;38.8
305;2;20.7;45.05;40.76;46.72
306;2;57.48;44.88;25.66;41.54
307;2;23.13;56.97;30.64;33.78
308;2;24.42;20.99;23.14;30.97
309;2;13.26;49.89;56.17;9.58
310;2;5.41;14.75;24.91;43.19
311;2;30.41;13.74;59.26;53.47
312;2;41.6;3.77;54.71;58.86
313;2;4.77;37.51;6.49;10.67
314;2;14.97;29.68;6.52;48.68
315;2;44.13;34.06;9.4;16.53
316;2;56.87;7.64;31.65;53.55
317;2;28.85;9.88;58.94;21.61
318;2;0.56;53.59;37.88;35.44
319;2;0.02;49.17;23.22;40.98
320;2;30.21;26.38;36.78;29.59
321;2;21.32;36.92;32.46;45.91
322;2;14.27;56.8;31.04;4.19
323;2;9.55;0.79;10.15;51.63
324;2;5.86;10.71;7.95;48.13
325;2;44.32;46.0;4.36;9.11
326;2;27.98;48.39;20.82;22.84
327;2;1.91;13.28;48.32;24.67
328;2;36.16;17.04;54.64;49.08
329;2;13.73;24.18;34.03;5.34
330;2;6.4;48.86;47.49;34.39
331;2;24.42;33.47;38.12;3.71
332;2;51.13;11.45;34.27;2.27
333;2;40.02;3.25;53.77;30.37
334;2;0.81;32.97;34.1;58.77
335;2;31.26;48.3;17.8;37.39
336;2;4.06;18.93;38.02;47.5
337;2;32.39;37.41;16.78;11.21
338;2;53.87;52.84;48.35;38.75
339;2;30.58;10.13;31.29;8.34
340;2;22.87;47.83;16.3;53.72
341;2;36.33;23.74;32.19;42.08
342;2;5.1;31.27;19.18;19.71
343;2;19.96;39.83;58.0;43.78
344;2;57.33;59.59;13.87;7.02
345;2;14.49;55.37;37.25;16.95
346;2;7.33;35.32;17.85;33.53
347;2;40.19;37.58;34.85;37.5
348;2;12.16;13.59;24.47;57.78
349;2;0.92;17.45;56.57;8.58
350;2;43.96;40.05;53.71;16.38
351;2;17.54;51.41;0.31;53.33
352;2;36.03;17.4;35.17;16.68
353;2;58.71;15.76;58.56;43.92
354;2;37.11;52.64;14.55;30.48
355;2;24.2;53.49;30.62;20.16
356;2;36.31;12.12;50.25;9.73
357;2;10.95;48.13;38.91;26.18
358;2;36.64;26.57;21.54;39.93
359;2;27.24;54.13;58.08;8.38
360;2;9.8;43.05;4.72;42.32
361;2;55.03;28.55;1.16;13.18
362;2;39.95;16.17;28.85;50.44
363;2;55.85;43.51;21.47;37.8
364;2;19.23;5.5;17.47;2.2
365;2;10.37;14.06;44.49;42.4
366;2;12.73;1.33;17.8;43.08
367;2;36.96;31.19;18.57;47.13
368;2;25.67;35.96;53.96;11.48
369;2;49.43;4.34;48.47;12.29
370;2;20.53;12.49;35.64;32.02
371;2;49.21;33.31;10.78;54.89
372;2;26.8;18.39;48.63;17.61
373;2;2.14;4.0;5.05;10.26
374;2;21.19;45.81;48.97;36.24
375;2;5.27;37.54;9.87;1.75
376;2;50.97;35.81;36.79;33.3
377;2;23.66;17.69;7.57;37.04
378;2;8.14;38.63;1.75;55.24
379;2;52.6;35.75;56.84;24.48
380;2;37.24;57.07;26.22;35.53
381;2;15.48;7.91;46.95;57.57
382;2;54.53;55.12;47.91;18.71
383;2;42.41;34.45;22.85;51.29
384;2;51.17;28.94;58.34;33.41
385;2;49.96;25.49;4.9;48.32
386;2;48.28;52.24;28.6;40.2
387;2;17.16;12.9;42.32;8.69
388;2;26.51;43.34;8.99;35.13
389;2;28.11;2.89;54.35;11.18
390;2;47.91;35.79;23.97;44.79
391;2;6.28;39.05;48.08;9.81
392;2;22.77;9.87;58.82;3.84
393;2;40.84;20.23;56.91;43.78
394;2;29.29;36.87;29.69;0.71
395;2;0.3;33.13;58.69;14.25
396;2;8.63;3.53;3.31;12.53
397;2;23.51;53.97;27.45;16.29
398;2;13.26;58.43;47.98;4.97
399;2;13.41;49.0;47.79;9.35
400;2;41.19;57.72;12.33;27.92
401;2;53.81;18.41;15.8;24.71
402;2;4.0;22.14;23.23;12.96
403;2;24.22;23.25;25.64;23.03
404;2;31.11;32.44;49.42;13.27
405;2;3.14;9.93;35.6;30.68
406;2;8.41;45.46;12.35;22.06
407;2;5.03;42.03;2.74;57.99
408;2;23.6;7.72;20.61;20.22
409;2;11.12;3.86;10.15;37.75
410;2;46.26;58.95;19.61;19.17
411;2;9.37;15.57;45.54;37.54
412;2;5.26;32.32;22.81;59.63
413;2;13.72;54.21;5.51;54.06
414;2;1.21;53.83;6.13;22.33
415;2;47.97;50.54;34.25;32.82
416;2;46.81;37.63;1.92;21.37
417;2;34.51;6.06;0.61;51.69
418;2;2.69;29.73;44.03;6.22
419;2;23.01;49.99;52.83;21.52
420;2;31.61;6.82;50.46;33.1
421;2;9.46;10.69;4.48;12.28
422;2;48.65;32.73;45.07;41.71
423;2;50.75;11.19;1.02;48.06
424;2;20.15;9.23;54.82;28.05
425;2;14.96;13.49;10.63;29.27
426;2;39.18;13.62;54.03;19.34
427;2;2.63;31.08;18.51;35.37
428;2;20.26;9.97;42.18;51.75
429;2;29.3;44.53;58.51;16.62
430;2;10.97;16.33;56.64;6.88
431;2;34.51;49.51;11.18;58.0
432;2;33.33;24.79;56.96;17.82
433;2;37.44;21.97;12.08;13.92
434;2;2.6;6.71;52.07;10.74
435;2;34.51;20.19;49.53;26.79
436;2;46.25;50.13;16.93;22.65
437;2;29.16;58.06;45.52;38.1
438;2;0.78;31.44;0.14;11.48
439;2;59.02;59.44;49.12;15.07
440;2;59.31;38.5;58.92;49.09
441;2;40.63;38.03;5.99;51.54
442;2;57.36;17.25;33.05;3.24
443;2;47.18;2.54;23.24;56.22
444;2;59.92;8.97;24.12;49.23
445;2;29.2;1.57;23.55;16.73
446;2;7.23;20.29;1.73;7.21
447;2;43.69;17.97;37.52;42.86
448;2;32.18;22.99;33.0;15.97
449;2;31.71;37.18;58.18;7.33
450;2;17.08;55.84;6.89;28.99
451;2;59.93;29.28;16.83;57.4
452;2;32.33;55.41;19.88;13.75
453;2;36.04;19.16;33.9;45.8
454;2;15.04;18.17;24.5;50.04
455;2;23.56;14.71;34.18;24.16
456;2;0.03;30.74;57.03;18.18
457;2;16.08;57.34;50.0;57.48
458;2;11.16;20.68;36.1;23.04
459;2;26.31;14.61;31.75;32.91
460;2;55.57;54.63;58.45;14.66
461;2;40.03;9.6;39.37;31.15
462;2;18.71;46.23;33.51;21.3
463;2;0.3;56.49;24.04;43.96
464;2;52.81;30.59;33.19;25.98
465;2;2.09;7.09;43.96;56.04
466;2;26.45;17.76;48.32;32.06
467;2;52.6;27.88;33.15;24.66
468;2;38.16;11.98;18.39;38.98
469;2;27.48;42.16;57.37;25.43
470;2;51.61;19.12;55.87;23.89
471;2;48.21;6.92;26.09;7.48
472;2;25.21;59.17;21.8;40.06
473;2;20.83;29.07;4.46;56.61
474;2;3.85;36.1;23.91;17.95
475;2;31.34;0.63;4.31;39.47
476;2;15.43;51.99;3.98;9.77
477;2;7.92;7.43;8.17;37.42
478;2;50.05;27.76;15.8;13.38
479;2;15.17;21.01;35.26;53.25
480;2;54.53;27.39;50.14;26.41
481;2;40.82;38.31;13.43;9.2
482;2;9.92;57.93;18.44;36.51
483;2;9.81;48.74;16.09;49.54
484;2;54.87;52.31;41.48;28.48
485;2;56.32;3.19;58.07;36.28
486;2;32.5;37.01;4.66;44.2
487;2;18.72;34.75;39.42;21.06
488;2;13.56;21.87;56.27;46.27
489;2;17.81;55.55;21.05;11.93
490;2;3.53;3.94;20.33;11.08
491;2;33.51;29.46;11.33;8.03
492;2;56.52;12.68;30.43;32.34
493;2;10.39;15.24;17.56;30.81
494;2;53.63;18.43;26.03;50.79
495;2;56.99;49.71;51.28;15.04
496;2;38.41;21.46;27.8;41.02
497;2;19.49;15.59;31.42;37.88
498;2;37.43;53.46;3.36;1.22
499;2;4.7;13.55;24.32;59.54
500;2;48.33;18.89;9.98;6.84
501;2;22.75;33.22;14.5;43.78
502;2;53.45;37.95;55.79;3.73
503;2;54.71;12.61;35.3;21.66
504;2;51.46;48.65;35.76;52.05
505;2;5.27;10.63;3.24;36.8
506;2;54.94;19.72;54.23;6.34
507;2;35.84;52.35;55.21;45.67
508;2;16.53;41.76;20.22;33.02
509;2;48.24;1.49;42.34;41.16
510;2;21.47;58.62;57.13;20.91
511;2;44.21;9.92;29.67;22.78
512;2;19.15;36.08;43.35;35.7
513;2;40.97;8.64;5.5;51.94
514;2;1.51;0.0;35.16;24.33
515;2;38.14;19.86;19.46;45.55
516;2;51.0;51.1;38.42;49.99
517;2;6.15;24.91;3.29;56.4
518;2;55.76;58.3;10.63;13.67
519;2;1.44;57.45;43.23;3.67
520;2;44.88;7.95;29.78;53.16
521;2;48.63;6.62;28.15;51.81
522;2;11.38;20.93;41.38;5.28
523;2;45.02;9.85;12.25;31.33
524;2;25.65;24.66;50.41;52.24
525;2;17.44;49.77;6.47;29.74
526;2;17.12;42.39;19.35;7.97
527;2;56.92;24.94;27.37;36.01
528;2;56.92;36.56;9.05;55.34
529;2;51.23;19.04;47.79;16.93
530;2;9.19;58.61;33.76;0.06
531;2;10.62;27.93;47.95;18.75
532;2;13.79;32.11;16.86;2.08
533;2;57.02;39.51;21.14;22.46
534;2;38.17;11.54;8.84;0.52
535;2;1.78;55.66;43.02;15.96
536;2;51.22;33.71;3.81;42.81
537;2;12.4;21.09;48.39;41.65
538;2;46.6;13.92;26.3;24.01
539;2;43.29;58.66;54.5;52.65
540;2;58.49;33.99;34.58;57.05
541;2;40.97;45.69;24.86;26.17
542;2;27.51;4.37;42.22;9.95
543;2;8.72;40.97;22.53;17.17
544;2;49.32;37.18;34.13;0.68
545;2;51.23;27.1;56.9;30.9
546;2;53.88;2.65;48.75;55.59
547;2;54.1;27.63;2.9;27.48
548;2;17.98;55.72;32.83;32.31
549;2;48.8;53.71;46.68;27.07
550;2;28.79;35.17;50.24;22.97
551;2;48.04;9.95;26.64;58.8
552;2;11.2;32.21;1.29;28.5
553;2;11.97;3.81;14.0;11.99
554;2;26.6;0.76;4.13;50.02
555;2;20.3;18.52;51.62;2.86
556;2;25.96;16.49;24.66;18.05
557;2;20.69;23.75;45.31;25.25
558;2;54.86;46.64;56.34;15.49
559;2;38.6;53.94;36.4;8.55
560;2;3.16;27.97;6.65;5.19
561;2;8.81;38.76;19.74;41.36
562;2;47.19;44.62;21.32;27.96
563;2;23.88;25.26;46.02;54.09
564;2;7.06;53.27;13.15;51.87
565;2;9.76;6.54;42.33;8.95
566;2;56.9;57.58;56.7;48.8
567;2;13.85;26.2;0.09;40.68
568;2;20.7;29.0;25.4;48.91
569;2;25.58;43.58;54.27;6.37
570;2;21.59;26.15;42.57;59.12
571;2;4.99;19.06;52.81;17.66
572;2;47.12;19.8;32.82;46.22
573;2;29.27;34.22;30.35;3.85
574;2;28.51;25.61;35.31;20.7
575;2;2.8;36.42;15.2;29.08
576;2;6.39;21.68;15.41;31.97
577;2;10.55;12.4;13.47;42.09
578;2;30.86;43.09;26.11;20.94
579;2;10.49;30.51;9.45;31.83
580;2;58.62;20.5;25.83;30.77
581;2;34.91;26.21;16.21;17.34
582;2;4.87;24.9;54.02;31.7
583;2;46.03;0.37;45.3;35.23
584;2;2.71;35.72;41.0;10.76
585;2;46.13;55.13;59.65;3.04
586;2;37.81;44.22;43.67;32.25
587;2;37.45;6.7;48.62;12.09
588;2;1.04;59.45;33.37;49.82
589;2;42.02;10.0;19.14;57.81
590;2;16.83;18.88;57.58;46.1
591;2;46.69;44.47;12.02;31.28
592;2;19.97;40.6;51.78;10.61
593;2;53.64;25.8;27.28;30.03
594;2;28.62;29.53;33.07;1.89
595;2;11.6;43.27;57.63;41.74
596;2;56.22;4.39;41.93;14.71
597;2;17.83;57.04;23.98;48.89
598;2;0.03;7.92;53.76;48.2
599;2;56.48;25.36;21.96;58.05
600;2;39.13;37.04;36.46;5.71
601;2;53.07;5.97;43.61;51.88
602;2;49.44;25.47;45.75;32.39
603;2;20.85;31.51;32.87;57.39
604;2;38.73;45.65;24.62;51.23
605;2;28.76;53.52;9.31;58.78
606;2;19.06;12.1;8.34;33.42
607;2;36.66;24.52;8.65;38.08
608;2;29.72;43.45;11.62;34.03
609;2;17.79;22.96;24.37;22.2
610;2;18.05;15.18;29.36;58.63
611;2;23.8;40.5;29.23;29.51
612;2;21.26;30.12;57.47;22.0
613;2;42.57;26.28;50.71;4.48
614;2;26.54;8.89;55.2;14.5
615;2;54.04;17.86;49.45;23.64
616;2;42.67;37.45;25.56;27.2
617;2;44.31;23.3;24.5;51.21
618;2;30.45;3.65;45.29;41.45
619;2;53.23;54.11;4.52;37.92
620;2;14.96;10.21;30.75;23.88
621;2;45.71;3.59;18.87;31.11
622;2;57.25;5.89;1.37;42.57
623;2;11.98;40.28;37.5;39.75
624;2;18.22;32.26;57.1;15.42
625;2;57.04;40.99;3.75;12.49
626;2;22.49;37.99;21.23;56.35
627;2;14.58;23.16;38.95;2.35
628;2;24.86;27.85;35.26;0.38
629;2;55.51;11.02;12.8;6.15
630;2;17.26;8.5;47.12;3.39
631;2;56.38;5.27;28.66;2.23
632;2;28.75;48.22;49.37;47.37
633;2;8.04;20.87;27.45;4.75
634;2;46.48;2.59;58.75;37.11
635;2;39.46;52.49;29.51;27.97
636;2;0.18;33.39;43.66;29.07
637;2;27.4;22.27;28.05;48.73
638;2;28.05;2.68;20.96;28.43
639;2;36.69;19.53;3.43;10.71
640;2;56.68;39.22;18.63;5.09
641;2;31.71;16.97;2.14;48.62
642;2;22.85;29.39;35.85;14.45
643;2;14.14;3.05;59.45;45.89
644;2;39.75;59.65;26.79;23.95
645;2;17.24;45.04;59.82;53.93
646;2;5.62;12.65;9.74;21.08
647;2;1.88;52.54;3.9;56.66
648;2;27.34;14.21;58.09;33.9
649;2;14.63;45.84;26.26;38.43
650;2;46.72;23.08;4.51;9.7
651;2;23.05;8.96;2.69;8.7
652;2;12.35;50.8;24.92;52.88
653;2;58.47;41.8;41.22;12.01
654;2;34.64;53.6;43.72;37.77
655;2;51.45;41.11;45.67;46.45
656;2;36.82;53.61;56.71;27.31
657;2;20.22;14.87;35.84;8.96
658;2;49.56;41.28;3.25;3.43
659;2;27.28;49.67;43.23;41.0
660;2;32.11;6.37;54.13;9.98
661;2;54.45;45.71;36.39;42.75
662;2;37.54;39.41;36.58;24.11
663;2;21.45;9.05;44.79;19.31
664;2;54.86;40.8;32.98;26.89
665;2;8.53;25.66;5.2;57.27
666;2;15.78;29.79;4.69;39.11
667;2;38.07;16.97;9.63;4.95
668;2;48.85;20.24;27.57;23.03
669;2;45.61;51.4;28.72;24.65
670;2;58.62;5.34;40.53;46.1
671;2;25.43;21.69;59.68;20.4
672;2;2.71;8.6;3.79;37.22
673;2;50.98;32.36;42.62;39.43
674;2;34.39;52.81;58.13;41.76
675;2;5.29;37.13;44.44;40.75
676;2;53.48;34.52;51.78;35.87
677;2;11.78;40.85;24.05;19.29
678;2;23.22;45.82;36.33;56.21
679;2;50.49;35.52;8.08;48.87
680;2;26.02;20.71;48.18;35.75
681;2;20.1;54.97;21.0;2.3
682;2;5.59;58.11;27.07;11.61
683;2;20.98;27.98;28.58;42.19
684;2;58.34;28.61;18.02;5.78
685;2;49.39;24.2;48.78;50.55
686;2;51.81;27.05;38.36;34.58
687;2;48.2;2.72;58.99;20.8
688;2;2.69;8.19;26.18;57.72
689;2;14.28;47.74;3.57;30.35
690;2;22.37;17.31;1.79;52.75
691;2;57.8;51.0;40.83;47.19
692;2;32.61;43.1;48.54;55.93
693;2;23.73;35.61;43.14;18.9
694;2;9.11;34.83;34.7;25.17
695;2;40.69;50.83;19.57;47.32
696;2;25.75;40.92;32.62;56.06
697;2;17.52;22.45;24.6;47.39
