timestamp;id;weight0;weight1;weight2;weight3
147;7;55;54;49;52
148;7;21;17;43;34
149;7;50;55;19;47
150;7;5;13;36;47
151;7;45;6;12;41
152;7;21;54;36;35
153;7;54;56;22;18
154;7;37;11;12;36
155;7;36;25;11;8
156;7;52;12;22;42
157;7;37;31;51;30
158;7;33;56;14;8
159;7;12;4;19;26
160;7;19;48;45;53
161;7;7;56;35;58
162;7;2;34;7;50
163;7;15;49;23;38
164;7;33;29;21;27
165;7;30;52;43;13
166;7;29;46;23;24
167;7;0;10;46;46
168;7;46;40;29;11
169;7;58;38;1;49
170;7;42;35;60;46
171;7;44;54;49;0
172;7;54;26;23;37
173;7;49;15;30;44
174;7;20;48;24;45
175;7;47;39;53;23
176;7;21;37;55;50
177;7;35;30;51;24
178;7;16;45;17;13
179;7;34;40;14;18
180;7;4;20;41;27
181;7;10;46;11;1
182;7;18;53;50;52
183;7;9;49;47;42
184;7;4;38;39;6
185;7;51;59;39;31
186;7;48;29;4;42
187;7;45;39;41;6
188;7;14;36;4;7
189;7;26;15;17;51
190;7;42;24;25;54
191;7;44;36;34;7
192;7;41;39;60;42
193;7;21;36;40;56
194;7;19;52;21;32
195;7;46;32;49;58
196;7;13;10;8;19
197;7;48;27;2;48
198;7;41;14;27;40
199;7;17;12;31;30
200;7;30;17;15;34
201;7;46;13;4;32
202;7;36;52;24;13
203;7;3;5;17;4
204;7;18;10;50;15
205;7;14;31;2;23
206;7;11;58;22;14
207;7;15;11;49;60
208;7;23;25;27;57
209;7;15;38;47;36
210;7;15;33;27;1
211;7;29;13;29;0
212;7;29;50;13;47
213;7;6;37;59;34
214;7;4;20;29;34
215;7;24;42;23;1
216;7;58;24;7;41
217;7;21;27;17;29
218;7;1;47;45;51
219;7;15;26;36;3
220;7;39;40;22;52
221;7;6;58;41;28
222;7;35;1;12;33
223;7;53;57;56;30
224;7;9;14;32;45
225;7;56;60;49;17
226;7;18;0;38;24
227;7;56;22;44;29
228;7;24;48;48;10
229;7;20;56;26;16
230;7;1;31;12;13
231;7;19;1;19;29
232;7;51;8;1;2
233;7;30;46;50;4
234;7;2;22;2;27
235;7;52;44;26;13
236;7;44;43;51;7
237;7;48;31;28;29
238;7;40;27;7;16
239;7;21;47;15;46
240;7;59;19;38;27
241;7;42;58;33;9
242;7;40;3;12;28
243;7;40;25;28;46
244;7;17;7;28;54
245;7;1;1;47;21
246;7;59;59;14;43
247;7;20;13;59;3
248;7;44;60;60;10
249;7;5;15;2;38
250;7;29;54;35;35
251;7;9;53;40;17
252;7;39;6;16;2
253;7;52;1;13;33
254;7;60;32;44;60
255;7;17;54;33;5
256;7;1;43;29;10
257;7;11;51;10;16
258;7;13;11;2;33
259;7;21;43;18;3
260;7;1;32;44;59
261;7;49;29;39;13
262;7;4;49;49;5
263;7;5;43;4;18
264;7;15;53;34;7
265;7;44;55;15;35
266;7;48;47;20;12
267;7;53;39;29;2
268;7;1;44;43;3
269;7;16;19;39;3
270;7;42;59;26;3
271;7;59;56;18;28
272;7;18;29;29;18
273;7;14;59;33;8
274;7;24;31;48;2
275;7;32;30;53;50
276;7;51;24;18;38
277;7;14;57;10;51
278;7;50;5;2;48
279;7;17;22;34;48
280;7;49;10;5;60
281;7;42;51;15;5
282;7;48;40;16;5
283;7;7;43;45;50
284;7;39;45;40;31
285;7;14;20;39;9
286;7;12;54;38;59
287;7;17;55;51;10
288;7;35;32;59;1
289;7;40;41;36;6
290;7;54;55;17;59
291;7;29;54;7;32
292;7;8;52;27;42
293;7;25;7;18;15
294;7;5;47;10;21
295;7;31;23;6;37
296;7;25;39;57;28
297;7;32;14;22;24
298;7;31;22;33;24
299;7;57;43;14;15
300;7;25;29;12;13
301;7;2;4;35;21
302;7;7;56;3;7
303;7;14;22;52;12
304;7;3;50;33;51
305;7;1;26;27;4
306;7;28;58;38;35
307;7;51;2;25;57
308;7;10;45;11;19
309;7;59;46;5;4
310;7;37;53;59;47
311;7;3;33;8;53
312;7;25;40;58;18
313;7;57;16;52;37
314;7;53;0;53;15
315;7;23;15;53;27
316;7;59;32;22;56
317;7;47;35;30;3
318;7;54;13;1;4
319;7;58;14;28;54
320;7;9;19;13;12
321;7;20;46;50;52
322;7;43;2;39;42
323;7;37;59;5;48
324;7;57;42;38;20
325;7;43;48;57;2
326;7;3;27;55;11
327;7;33;3;18;15
328;7;19;3;31;54
329;7;33;21;13;60
330;7;37;57;46;10
331;7;59;55;8;52
332;7;35;50;24;59
333;7;12;6;30;58
334;7;45;24;41;18
335;7;25;60;36;26
336;7;24;1;52;51
337;7;57;22;15;53
338;7;54;17;8;26
339;7;44;54;32;18
340;7;55;7;16;51
341;7;26;15;58;33
342;7;33;33;27;15
343;7;56;40;41;30
344;7;32;14;59;50
345;7;37;59;21;40
346;7;56;53;48;41
347;7;49;22;10;38
348;7;51;33;4;41
349;7;21;1;57;50
350;7;15;46;26;37
351;7;10;43;18;19
352;7;4;59;24;32
353;7;21;8;23;34
354;7;39;42;3;37
355;7;58;56;33;39
356;7;47;17;10;50
357;7;42;21;8;15
358;7;39;20;22;50
359;7;6;42;3;4
360;7;12;13;54;20
361;7;57;55;58;1
362;7;23;52;55;49
363;7;3;19;14;8
364;7;32;17;53;60
365;7;30;54;48;46
366;7;20;9;2;45
367;7;8;59;55;59
368;7;4;26;5;25
369;7;47;7;15;56
370;7;50;7;53;22
371;7;40;22;37;36
372;7;20;18;20;33
373;7;40;33;40;25
374;7;1;8;2;23
375;7;44;3;12;29
376;7;55;38;18;56
377;7;33;3;46;20
378;7;33;19;45;40
379;7;54;33;52;34
380;7;21;58;25;55
381;7;52;33;52;55
382;7;52;2;57;50
383;7;27;1;30;18
384;7;40;40;47;41
385;7;14;37;36;8
386;7;16;19;56;36
387;7;33;32;11;55
388;7;9;14;1;12
389;7;47;32;17;39
390;7;15;22;38;36
391;7;5;17;12;3
392;7;34;45;59;51
393;7;28;36;49;16
394;7;55;5;49;53
395;7;18;2;14;28
396;7;42;58;35;9
397;7;24;3;5;54
398;7;36;36;43;58
399;7;10;40;58;3
400;7;17;13;18;3
401;7;2;14;6;59
402;7;31;58;32;36
403;7;29;59;55;59
404;7;23;60;53;20
405;7;41;15;29;17
406;7;39;40;31;52
407;7;43;33;41;15
408;7;5;34;49;38
409;7;36;1;43;24
410;7;36;24;51;12
411;7;44;52;22;13
412;7;29;6;56;32
413;7;31;46;49;26
414;7;49;41;4;44
415;7;6;27;29;34
416;7;19;46;37;15
417;7;47;49;39;26
418;7;41;41;23;29
419;7;15;23;4;20
420;7;39;31;22;27
421;7;50;59;48;0
422;7;58;53;27;51
423;7;21;43;8;20
424;7;12;46;59;38
425;7;24;7;1;45
426;7;9;3;4;2
427;7;1;20;27;34
428;7;53;37;53;37
429;7;59;22;7;48
430;7;13;53;22;45
431;7;34;36;39;9
432;7;49;16;11;39
433;7;1;36;42;11
434;7;13;5;49;48
435;7;23;40;36;7
436;7;38;44;59;33
437;7;25;18;9;19
438;7;15;6;55;0
439;7;37;24;9;49
440;7;18;47;16;34
441;7;43;59;22;18
442;7;19;15;30;58
443;7;1;57;9;14
444;7;8;21;3;12
445;7;35;54;2;23
446;7;38;32;45;10
447;7;10;4;54;41
448;7;23;55;13;41
449;7;5;7;30;12
450;7;38;48;5;2
451;7;51;57;38;41
452;7;3;32;32;36
453;7;5;13;1;8
454;7;34;41;21;4
455;7;49;54;44;5
456;7;8;51;21;2
457;7;33;10;54;35
458;7;51;49;10;13
459;7;32;30;50;20
460;7;18;35;31;49
461;7;2;45;53;13
462;7;49;48;34;14
463;7;36;35;38;9
464;7;54;12;57;29
465;7;52;20;20;9
466;7;19;33;36;5
467;7;57;40;38;6
468;7;17;56;26;7
469;7;44;5;50;15
470;7;50;19;29;40
471;7;42;21;34;49
472;7;38;60;7;1
473;7;52;33;27;8
474;7;16;4;29;20
475;7;2;3;53;1
476;7;5;15;7;20
477;7;35;48;29;31
478;7;16;37;28;48
479;7;25;38;38;6
480;7;18;58;56;19
481;7;33;38;55;6
482;7;22;4;17;56
483;7;58;31;42;41
484;7;15;59;60;40
485;7;15;42;11;54
486;7;34;60;33;46
487;7;19;40;21;36
488;7;41;6;51;30
489;7;19;31;52;5
490;7;37;58;25;31
491;7;24;59;57;54
492;7;34;51;41;26
493;7;60;17;32;10
494;7;58;50;53;52
495;7;47;35;18;17
496;7;20;23;19;12
497;7;29;52;33;54
498;7;17;15;49;0
499;7;5;34;55;32
500;7;11;53;40;25
501;7;23;21;9;19
502;7;38;7;39;16
503;7;41;37;58;27
504;7;53;54;38;53
505;7;4;52;16;40
506;7;19;5;54;22
507;7;44;0;18;41
508;7;0;30;22;9
509;7;10;59;47;21
510;7;10;8;8;6
511;7;20;37;53;5
512;7;27;3;8;23
513;7;51;19;30;45
514;7;48;8;52;51
515;7;3;13;29;4
516;7;19;57;22;40
517;7;26;46;32;12
518;7;8;27;59;32
519;7;42;49;53;18
520;7;24;5;31;38
521;7;36;56;22;44
522;7;51;40;0;15
523;7;10;14;60;38
524;7;39;59;56;24
525;7;0;10;25;58
526;7;11;8;50;24
527;7;52;49;49;8
528;7;25;57;33;52
529;7;35;52;14;49
530;7;39;54;29;34
531;7;4;18;12;30
532;7;50;43;46;21
533;7;5;16;10;19
534;7;5;14;7;51
535;7;47;49;20;35
536;7;39;14;53;44
537;7;25;34;42;20
538;7;40;37;15;53
539;7;37;13;17;6
540;7;27;49;59;33
541;7;10;39;15;15
542;7;12;26;8;22
543;7;11;11;1;47
544;7;16;32;13;59
545;7;0;52;41;38
546;7;21;58;16;24
547;7;28;1;33;29
548;7;27;55;28;39
549;7;10;39;11;59
550;7;13;8;19;2
551;7;47;6;42;41
552;7;9;54;41;12
553;7;53;12;55;10
554;7;50;36;55;53
555;7;34;52;48;6
556;7;56;13;17;54
557;7;51;47;4;13
558;7;59;34;56;56
559;7;49;41;6;40
560;7;57;44;28;53
561;7;42;17;34;45
562;7;0;59;44;13
563;7;34;6;7;33
564;7;22;29;28;22
565;7;27;23;20;35
566;7;48;21;47;57
567;7;41;7;40;36
568;7;16;40;42;42
569;7;60;51;8;13
570;7;53;0;19;18
571;7;50;40;52;49
572;7;53;9;1;16
573;7;36;35;52;19
574;7;44;6;19;45
575;7;55;14;43;11
576;7;12;0;38;6
577;7;16;43;40;11
578;7;3;51;32;7
579;7;25;44;50;38
580;7;57;41;14;39
581;7;25;30;14;12
582;7;23;34;57;1
583;7;24;17;40;22
584;7;2;7;55;2
585;7;10;9;7;11
586;7;36;2;1;8
587;7;24;32;48;8
588;7;12;22;7;25
589;7;1;39;12;49
590;7;48;39;39;53
591;7;52;49;48;8
592;7;16;20;21;4
593;7;7;23;4;58
594;7;4;48;48;52
595;7;34;36;12;42
596;7;33;4;10;23
597;7;2;41;37;60
598;7;37;3;45;44
599;7;34;4;59;35
600;7;52;55;42;38
601;7;0;25;36;5
602;7;48;40;15;49
603;7;9;58;9;10
604;7;38;28;27;44
605;7;38;16;22;28
606;7;32;53;1;11
607;7;15;23;52;7
608;7;43;19;50;38
609;7;14;9;29;42
610;7;31;22;20;30
611;7;56;58;40;9
612;7;18;29;46;45
613;7;33;20;41;53
614;7;58;40;57;16
615;7;20;1;11;2
616;7;25;48;7;9
617;7;3;38;35;45
618;7;5;47;1;52
619;7;38;60;4;46
620;7;36;53;13;39
621;7;37;26;45;57
622;7;1;35;24;58
623;7;28;2;19;12
624;7;13;7;6;37
625;7;58;39;32;7
626;7;36;28;59;51
627;7;27;42;49;28
628;7;50;12;57;49
629;7;18;31;22;58
630;7;35;53;22;56
631;7;7;44;17;8
632;7;18;38;16;58
633;7;38;31;38;21
634;7;39;5;33;17
635;7;54;17;26;9
636;7;56;55;9;12
637;7;37;50;6;26
638;7;51;40;2;26
639;7;38;57;40;18
640;7;18;34;19;19
641;7;48;11;0;29
642;7;56;24;52;0
643;7;57;14;44;39
644;7;7;51;20;0
645;7;23;6;32;6
646;7;59;49;10;42
647;7;23;57;7;31
648;7;56;29;28;42
649;7;37;31;3;60
650;7;2;13;27;11
651;7;17;6;18;18
652;7;42;49;49;35
653;7;30;57;47;5
654;7;59;14;37;16
655;7;18;25;50;51
656;7;9;9;5;6
657;7;10;52;7;17
658;7;27;53;42;57
659;7;55;40;14;50
660;7;15;31;31;38
661;7;37;40;22;26
662;7;56;18;10;49
663;7;28;36;33;31
664;7;15;32;36;46
665;7;10;53;20;8
666;7;56;46;3;16
667;7;5;22;5;33
668;7;56;45;55;38
669;7;7;2;8;41
670;7;24;35;38;6
671;7;14;56;30;15
672;7;26;4;38;49
673;7;9;35;52;39
674;7;4;8;1;0
675;7;15;49;8;44
676;7;10;44;21;29
677;7;9;38;38;56
678;7;9;50;7;15
679;7;19;44;50;44
680;7;31;14;23;56
681;7;33;41;17;14
682;7;59;16;42;22
683;7;30;45;51;11
684;7;28;51;31;26
685;7;8;10;38;0
686;7;0;12;39;8
687;7;16;12;16;25
688;7;58;16;14;29
689;7;23;5;15;58
690;7;33;48;28;25
691;7;4;8;35;15
692;7;31;31;14;17
693;7;19;15;53;54
694;7;7;42;57;15
695;7;16;40;49;33
696;7;7;16;39;46
697;7;55;48;25;11
698;7;31;18;57;60
699;7;16;35;37;51
700;7;39;19;25;46
701;7;47;17;15;30
702;7;20;54;33;35
703;7;60;6;2;22
704;7;38;25;21;39
705;7;44;57;34;18
706;7;15;5;10;50
707;7;29;53;19;58
708;7;21;26;24;16
709;7;28;40;51;31
710;7;53;56;5;55
711;7;53;55;15;41
712;7;19;35;37;16
713;7;3;3;8;55
714;7;22;25;60;53
715;7;33;59;38;11
716;7;12;19;21;42
717;7;40;12;44;44
718;7;21;43;52;17
719;7;34;51;15;38
720;7;4;2;0;6
721;7;9;39;42;4
722;7;54;44;53;55
723;7;21;2;54;40
724;7;58;34;9;42
725;7;39;52;36;24
726;7;48;24;43;41
727;7;38;20;5;41
728;7;5;29;11;18
729;7;13;5;6;54
730;7;36;18;47;27
731;7;38;50;40;16
732;7;58;7;17;5
733;7;31;40;52;58
734;7;15;4;1;8
735;7;32;54;11;55
736;7;27;25;3;14
737;7;21;36;24;26
738;7;25;3;22;47
739;7;7;25;5;54
740;7;41;37;12;27
741;7;26;50;57;3
742;7;19;47;3;50
743;7;49;2;43;30
744;7;48;35;10;13
745;7;52;34;28;40
746;7;22;42;26;24
747;7;48;53;16;14
748;7;40;5;44;8
749;7;58;20;46;38
750;7;12;42;35;43
751;7;34;4;13;32
752;7;20;46;24;41
753;7;45;9;32;56
754;7;37;0;38;35
755;7;34;39;3;30
756;7;36;52;56;24
757;7;44;28;38;30
758;7;49;39;39;7
759;7;11;30;21;59
760;7;6;53;42;21
761;7;29;4;11;23
762;7;40;29;25;15
763;7;0;41;1;44
764;7;42;44;1;52
765;7;22;52;9;57
766;7;12;45;40;47
767;7;16;30;7;60
768;7;24;9;22;51
769;7;5;40;27;57
770;7;4;9;14;4
771;7;33;14;40;5
772;7;22;19;40;8
773;7;32;40;38;45
774;7;18;28;42;9
775;7;51;36;9;25
776;7;38;46;21;30
777;7;19;12;16;18
778;7;4;42;56;48
779;7;44;40;55;31
780;7;58;44;31;44
781;7;31;57;36;21
782;7;45;47;5;47
783;7;55;45;19;31
784;7;13;33;55;21
785;7;18;29;9;17
786;7;50;46;31;0
787;7;52;35;49;39
788;7;1;33;57;20
789;7;41;24;31;20
790;7;14;39;13;6
791;7;0;33;37;5
792;7;52;4;31;31
793;7;11;36;4;23
794;7;35;34;5;45
795;7;47;12;33;55
796;7;33;55;2;6
797;7;31;17;54;6
798;7;44;46;40;25
799;7;18;46;14;34
800;7;4;54;58;40
801;7;17;2;39;40
802;7;16;47;58;51
803;7;59;0;38;1
804;7;43;56;50;25
805;7;42;37;35;51
806;7;20;32;27;6
807;7;43;3;54;44
808;7;49;8;43;52
809;7;15;57;34;46
810;7;21;34;15;10
811;7;58;35;26;27
812;7;37;23;57;47
813;7;30;38;16;47
814;7;7;13;37;8
815;7;27;59;29;21
816;7;40;9;37;36
817;7;41;47;13;17
818;7;48;57;25;12
819;7;48;48;50;28
820;7;31;34;11;60
821;7;30;25;16;32
822;7;19;30;4;49
823;7;41;16;56;13
824;7;53;43;45;4
825;7;49;3;40;19
826;7;30;23;20;0
827;7;59;6;16;14
828;7;6;29;38;35
829;7;24;54;38;52
830;7;48;7;39;43
831;7;29;17;13;26
832;7;1;14;32;47
833;7;38;22;43;20
834;7;42;41;23;17
835;7;30;13;56;11
836;7;11;16;55;26
837;7;15;60;22;41
838;7;42;55;28;60
839;7;4;50;52;54
840;7;36;12;8;18
841;7;4;49;27;11
842;7;55;1;0;43
843;7;10;1;16;39
844;7;32;50;40;48
845;7;47;6;59;10
846;7;21;0;25;46
847;7;17;6;23;9
848;7;8;8;6;18
849;7;35;30;47;30
850;7;52;18;19;37
851;7;15;35;37;49
852;7;59;44;18;23
853;7;6;42;19;18
854;7;32;15;3;58
855;7;16;56;16;16
856;7;24;28;15;53
857;7;55;19;28;16
858;7;57;47;4;44
859;7;15;40;20;47
860;7;50;23;5;49
861;7;34;24;34;28
862;7;50;59;41;14
863;7;25;22;59;15
864;7;52;55;48;7
865;7;5;6;12;35
866;7;37;53;53;24
867;7;2;14;55;2
868;7;25;27;16;18
869;7;58;3;31;33
870;7;18;1;34;12
871;7;38;19;26;26
872;7;28;0;44;51
873;7;43;51;4;50
874;7;18;19;39;57
875;7;10;24;30;0
876;7;1;27;43;34
877;7;52;12;11;60
878;7;30;47;40;59
879;7;46;38;25;22
880;7;37;47;28;43
881;7;31;19;9;56
882;7;26;24;17;11
883;7;27;35;34;1
884;7;60;46;38;1
885;7;20;48;33;21
886;7;34;53;18;50
887;7;19;18;39;41
888;7;25;56;41;28
889;7;6;51;34;59
890;7;44;40;34;21
891;7;49;45;1;27
892;7;6;43;29;7
893;7;44;6;34;57
894;7;42;44;19;17
895;7;26;1;42;32
896;7;12;1;32;31
897;7;56;28;28;1
898;7;48;42;28;15
899;7;25;11;17;2
900;7;7;59;25;10
901;7;1;54;30;51
902;7;50;38;22;12
903;7;3;51;29;59
904;7;12;1;58;44
905;7;42;6;38;11
906;7;53;16;30;30
907;7;53;17;50;35
908;7;45;16;36;9
909;7;58;58;29;4
910;7;32;53;33;23
911;7;27;19;46;48
912;7;35;7;22;29
913;7;46;13;58;58
914;7;57;35;29;15
915;7;1;44;58;53
916;7;44;15;7;53
917;7;58;39;15;60
918;7;17;17;6;18
919;7;52;34;5;31
920;7;44;44;29;58
921;7;60;36;33;52
922;7;1;0;25;1
923;7;33;49;43;47
924;7;10;39;55;31
925;7;51;57;13;7
926;7;45;55;35;1
927;7;35;58;47;40
928;7;40;47;31;40
929;7;43;27;41;6
930;7;40;47;43;45
931;7;17;6;6;35
932;7;11;44;2;10
933;7;1;36;44;1
934;7;36;2;10;28
935;7;59;45;25;16
936;7;50;15;30;17
937;7;3;41;26;51
938;7;51;14;42;13
939;7;21;17;37;44
940;7;48;54;10;49
941;7;57;32;40;28
942;7;24;19;11;56
943;7;8;7;22;39
944;7;4;56;60;40
945;7;25;27;12;26
946;7;1;2;11;39
947;7;55;21;56;42
948;7;1;36;26;31
949;7;43;38;12;1
950;7;45;19;59;47
951;7;27;24;36;27
952;7;53;30;53;10
953;7;19;1;37;59
954;7;18;49;33;33
955;7;54;54;56;6
956;7;11;31;18;50
957;7;57;34;47;35
958;7;45;16;59;26
959;7;40;39;54;50
960;7;54;45;34;12
961;7;19;49;50;14
962;7;11;5;50;49
963;7;9;49;51;4
964;7;40;59;57;27
965;7;1;3;32;29
966;7;42;53;57;38
967;7;4;17;8;7
968;7;41;11;21;59
969;7;23;41;50;37
970;7;16;10;13;9
971;7;43;7;48;58
972;7;40;35;43;9
973;7;22;15;44;35
974;7;59;46;41;55
975;7;52;11;51;25
976;7;35;44;3;38
977;7;22;33;5;33
978;7;15;43;46;36
979;7;29;5;31;13
980;7;21;7;50;58
981;7;11;30;33;47
982;7;16;45;43;17
983;7;3;55;12;43
984;7;11;50;52;29
985;7;47;8;32;6
986;7;24;13;17;27
987;7;58;39;20;26
988;7;13;44;31;37
989;7;19;13;14;44
990;7;58;40;28;21
991;7;14;12;58;9
992;7;35;41;33;34
993;7;52;5;43;44
994;7;56;50;35;19
995;7;26;2;21;53
996;7;44;19;11;10
997;7;27;6;13;45
998;7;53;18;30;22
999;7;55;40;59;30
1000;7;18;49;47;26
1001;7;48;16;12;25
1002;7;56;31;55;34
1003;7;15;34;58;5
1004;7;12;12;54;58
1005;7;25;33;50;3
1006;7;7;37;8;53
1007;7;56;56;40;58
1008;7;12;47;48;14
1009;7;16;18;13;58
1010;7;24;24;39;49
1011;7;24;54;36;39
1012;7;50;0;16;45
1013;7;54;24;58;11
1014;7;19;16;17;24
1015;7;11;43;54;12
1016;7;43;21;14;59
1017;7;12;27;36;37
1018;7;27;18;13;57
1019;7;24;16;41;33
1020;7;10;51;20;13
1021;7;23;48;11;45
1022;7;5;13;29;21
1023;7;33;30;11;30
1024;7;23;36;21;9
1025;7;51;35;57;50
1026;7;1;35;21;2
1027;7;21;15;49;23
1028;7;41;44;51;31
1029;7;12;28;59;22
1030;7;36;48;14;22
1031;7;10;7;54;26
1032;7;34;35;21;22
1033;7;2;34;2;24
1034;7;35;22;28;52
1035;7;17;32;20;4
1036;7;39;13;51;20
1037;7;60;3;21;51
1038;7;36;56;33;46
1039;7;51;54;58;33
1040;7;28;6;60;36
1041;7;37;48;30;45
1042;7;14;41;24;28
1043;7;43;6;58;45
1044;7;14;17;22;57
1045;7;22;53;30;39
1046;7;36;30;51;15
1047;7;48;50;43;22
1048;7;20;37;33;20
1049;7;24;1;42;36
1050;7;56;16;22;57
1051;7;31;34;53;57
1052;7;53;32;24;42
1053;7;45;53;60;37
1054;7;15;11;56;54
1055;7;36;6;56;41
1056;7;59;43;54;11
1057;7;1;24;56;39
1058;7;11;14;6;43
1059;7;2;50;51;52
1060;7;59;35;16;40
1061;7;34;47;0;55
1062;7;2;23;21;28
1063;7;23;47;15;5
1064;7;33;30;52;41
1065;7;17;47;52;48
1066;7;43;16;23;43
1067;7;19;59;44;9
1068;7;40;44;3;37
1069;7;41;30;49;12
1070;7;12;25;59;48
1071;7;21;56;42;43
1072;7;27;24;58;20
1073;7;43;23;7;23
1074;7;38;58;39;6
1075;7;50;21;16;42
1076;7;56;52;21;5
1077;7;56;54;38;9
1078;7;1;1;51;33
1079;7;23;48;41;17
1080;7;38;16;10;52
1081;7;16;26;16;47
1082;7;39;23;1;5
1083;7;13;55;58;50
1084;7;5;33;19;54
1085;7;10;41;40;6
1086;7;4;2;11;17
1087;7;9;18;56;19
1088;7;7;34;7;50
1089;7;25;23;56;17
1090;7;42;55;25;3
1091;7;24;59;24;40
1092;7;14;35;55;48
1093;7;17;35;22;60
1094;7;3;27;44;33
1095;7;10;46;56;41
1096;7;38;60;28;23
1097;7;22;9;17;6
1098;7;41;24;3;56
1099;7;56;58;38;48
1100;7;18;29;25;23
1101;7;41;50;59;40
1102;7;37;31;23;31
1103;7;24;2;32;25
1104;7;45;12;33;22
1105;7;37;40;37;44
1106;7;35;25;10;46
1107;7;32;37;1;10
1108;7;1;32;10;15
1109;7;56;50;20;13
1110;7;39;18;54;37
1111;7;52;35;48;38
1112;7;1;51;13;30
1113;7;44;46;18;35
1114;7;45;56;52;38
1115;7;1;19;4;9
1116;7;22;50;34;26
1117;7;36;3;55;44
1118;7;36;23;5;33
1119;7;39;5;4;53
1120;7;29;52;1;4
1121;7;24;11;60;41
1122;7;27;7;26;41
1123;7;19;42;48;3
1124;7;10;49;24;8
1125;7;29;18;7;17
1126;7;14;48;2;33
1127;7;5;10;20;36
1128;7;28;2;33;37
1129;7;35;52;57;53
1130;7;38;27;41;33
1131;7;49;39;8;42
1132;7;58;47;16;31
1133;7;56;6;46;4
1134;7;30;18;43;49
1135;7;15;25;53;55
1136;7;30;44;7;2
1137;7;12;34;49;8
1138;7;6;2;44;58
1139;7;57;15;37;17
1140;7;8;55;22;0
1141;7;35;24;59;53
1142;7;49;47;52;18
1143;7;41;36;5;42
1144;7;38;56;36;52
1145;7;47;40;24;2
1146;7;41;17;54;37
1147;7;3;18;29;34
1148;7;14;23;33;40
1149;7;10;29;9;53
1150;7;21;2;57;39
